Date,City,Country,Event,HillSize,Distance,RaceType,MassStart,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,SJ_Pos,CC_Pos,Age,Exp
2022-01-16,Schonach,Germany,Sunday 16.Jan 2022,106,2.5,Individual,0,0,2022,23,L,10,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",13,7,17.242984257357975,32
2022-02-12,Kranj,Slovenia,Saturday 12.Feb 2022,109,5,Individual,0,0,2022,26,L,3,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",7,3,17.31690622861054,33
2022-02-13,Kranj,Slovenia,Sunday 13.Feb 2022,109,2.5,Individual,0,0,2022,27,L,4,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",6,3,17.319644079397673,34
2022-02-18,Eisenerz,Austria,Friday 18.Feb 2022,109,5,Individual,0,0,2022,29,L,23,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",21,29,17.333333333333332,35
2022-03-02,Zakopane,Poland,Junior World Championship,105,5,Individual,0,0,2022,31,L,17,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",20,13,17.366187542778917,36
2022-03-12,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,33,L,20,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",21,17,17.39356605065024,37
2022-03-13,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,35,L,20,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",21,17,17.39630390143737,38
2022-08-08,Klingenthal,Germany,Monday 8.Aug 2022,80,3,Individual,0,0,2023,1,L,8,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",12,8,17.801505817932924,39
2022-08-28,Oberwiesenthal,Germany,Sunday 28.Aug 2022,105,5,Individual,0,0,2023,2,L,18,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",20,14,17.856262833675565,40
2022-09-24,Villach,Austria,Saturday 24.Sep 2022,98,5,Individual,0,0,2023,8,L,12,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",17,4,17.930184804928132,41
2022-12-02,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,10,L,28,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",29,22,18.119096509240247,42
2022-12-03,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,11,L,27,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",28,19,18.12183436002738,43
2022-12-16,Ramsau,Austria,World Cup,97,5,Individual,0,0,2023,14,L,26,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",27,18,18.157426420260094,44
2023-01-27,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,22,L,25,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",25,25,18.272416153319643,45
2023-02-03,Whistler,Canada,Junior World Championship,104,5,Individual,0,0,2023,24,L,22,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",22,17,18.29158110882957,46
2023-02-11,Harrachov,Czechia,Saturday 11.Feb 2023,100,5,Individual,0,0,2023,25,L,4,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",13,2,18.313483915126625,47
2023-02-12,Harrachov,Czechia,Sunday 12.Feb 2023,100,2.5,Individual,0,0,2023,27,L,4,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",9,2,18.316221765913756,48
2023-02-24,Planica,Slovenia,World Championship,100,5,Individual,0,0,2023,32,L,30,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",29,27,18.34907597535934,49
2023-03-11,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2023,36,L,26,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",27,24,18.390143737166323,50
2023-12-15,Ramsau,Austria,World Cup,98,5,Individual,0,0,2024,13,L,27,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",26,27,19.15400410677618,51
2023-12-16,Ramsau,Austria,World Cup,N/A,N/A,Individual Compact,0,0,2024,14,L,27,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",28,27,19.156741957563312,52
2024-01-13,Oberstdorf,Germany,World Cup,106,5,Individual,0,0,2024,17,L,28,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",30,26,19.23340177960301,53
2024-01-14,Oberstdorf,Germany,World Cup,N/A,N/A,Individual Compact,0,0,2024,18,L,28,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",30,27,19.236139630390145,54
2024-01-19,Klingenthal,Germany,Friday 19.Jan 2024,85,5,Individual Compact,0,0,2024,19,L,14,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",24,9,19.249828884325805,55
2024-01-21,Klingenthal,Germany,Sunday 21.Jan 2024,85,5,Individual,0,0,2024,21,L,19,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",24,15,19.255304585900067,56
2024-02-09,Planica,Slovenia,Junior World Championship,102,5,Individual,0,0,2024,27,L,22,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",24,17,19.307323750855577,57
2024-02-18,Harrachov,Czechia,Sunday 18.Feb 2024,100,2.5,Individual,0,0,2024,35,L,12,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",13,9,19.33196440793977,58
2024-03-17,Trondheim,Norway,World Cup,100,7.5,Individual,0,0,2024,39,L,32,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",31,26,19.408624229979466,59
2024-12-20,Ramsau,Austria,World Cup,96,5,Mass Start,1,0,2025,11,L,26,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",26,32,20.16974674880219,60
2024-12-21,Ramsau,Austria,World Cup,96,5,Individual Compact,0,0,2025,12,L,27,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",27,26,20.17248459958932,61
2025-01-19,Schonach,Germany,World Cup,100,5,Individual Compact,0,0,2025,19,L,29,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",26,29,20.251882272416154,62
2025-01-31,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2025,26,L,29,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",28,30,20.28473648186174,63
2025-02-01,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2025,27,L,23,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",26,23,20.28747433264887,64
2025-02-02,Seefeld,Austria,World Cup,109,5,Individual,0,0,2025,29,L,21,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",22,21,20.290212183436,65
2025-02-07,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2025,30,L,21,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",21,23,20.303901437371664,66
2025-02-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2025,31,L,19,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",20,17,20.306639288158795,67
2025-02-09,Otepää,Estonia,World Cup,97,5,Individual Compact,0,0,2025,32,L,19,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",19,18,20.309377138945926,68
2025-02-27,Trondheim,Norway,World Championship,102,5,Mass Start,1,0,2025,35,L,34,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",36,33,20.358658453114305,69
2025-03-02,Trondheim,Norway,World Championship,102,5,Individual,0,0,2025,36,L,36,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",37,30,20.366872005475702,70
2025-12-05,Trondheim,Norway,World Cup,102,5,Individual Compact,0,0,2026,5,L,35,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",34,33,21.127994524298426,71
2025-12-20,Ramsau,Austria,World Cup,98,5,Individual,0,0,2026,8,L,30,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",31,29,21.169062286105408,72
2026-01-17,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,13,L,30,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",30,30,21.245722108145106,73
2026-01-18,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,15,L,30,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",29,28,21.248459958932237,74
2026-01-30,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2026,18,L,30,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",30,30,21.281314168377822,5
2026-01-31,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2026,20,L,29,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",30,29,21.284052019164957,6
2026-02-01,Seefeld,Austria,World Cup,109,7.5,Individual,0,0,2026,22,L,27,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",29,26,21.286789869952088,7
2026-02-14,Lillehammer,Norway,Saturday 14.Feb 2026,98,5,Individual,0,0,2026,23,L,32,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",28,28,21.322381930184804,8
2026-02-15,Lillehammer,Norway,Sunday 15.Feb 2026,98,5,Individual,0,0,2026,24,L,28,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,"",29,24,21.325119780971935,9
2017-02-19,Lierberget,Norway,National Championship,70,5,Individual,0,0,2017,4,L,8,Mathilde Oustad,Norway,9,1978-08-26T00:00:00.000000,0,"",8,7,38.48596851471595,1
2018-04-07,Lerberget,Norway,National Championship,70,5,Individual,0,0,2018,21,L,6,Mathilde Oustad,Norway,9,1978-08-26T00:00:00.000000,0,"",5,4,39.61396303901437,2
2018-11-17,Beitostølen,Norway,National Championship,95,5,Individual,0,0,2019,7,L,8,Mathilde Oustad,Norway,9,1978-08-26T00:00:00.000000,0,"",9,7,40.22724161533196,3
2018-11-17,Beitostølen,Norway,National Championship,95,5,Individual,0,0,2019,7,L,6,Mille Moen Flatla,Norway,90,1984-09-02T00:00:00.000000,0,"",6,5,34.20670773442847,1
2019-11-23,Beitostølen,Norway,National Championship,100,2.5,Individual,0,0,2020,9,L,7,Mille Moen Flatla,Norway,90,1984-09-02T00:00:00.000000,0,"",7,8,35.22245037645448,2
2019-11-24,Beitostølen,Norway,National Championship,100,5,Individual,0,0,2020,10,L,8,Mille Moen Flatla,Norway,90,1984-09-02T00:00:00.000000,0,"",8,10,35.22518822724162,3
2019-11-23,Beitostølen,Norway,National Championship,100,2.5,Individual,0,0,2020,9,L,9,Nora Midtsundstad,Norway,91,1985-02-23T00:00:00.000000,0,"",9,4,34.7460643394935,1
2019-11-24,Beitostølen,Norway,National Championship,100,5,Individual,0,0,2020,10,L,9,Nora Midtsundstad,Norway,91,1985-02-23T00:00:00.000000,0,"",10,5,34.74880219028063,2
2018-04-07,Lerberget,Norway,National Championship,70,5,Individual,0,0,2018,21,L,3,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",6,3,15.08829568788501,1
2019-11-23,Beitostølen,Norway,National Championship,100,2.5,Individual,0,0,2020,9,L,10,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",10,9,16.71731690622861,2
2019-11-24,Beitostølen,Norway,National Championship,100,5,Individual,0,0,2020,10,L,11,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",11,8,16.720054757015742,3
2020-01-25,Rena,Norway,Saturday 25.Jan 2020,109,N/A,Individual,0,0,2020,17,L,13,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",17,4,16.889801505817932,4
2020-01-26,Rena,Norway,Sunday 26.Jan 2020,109,N/A,Individual,0,0,2020,18,L,16,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",18,5,16.892539356605063,5
2021-11-20,Beitostølen,Norway,National Championship,105,2.5,Individual,0,0,2022,12,L,8,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",10,6,18.71047227926078,6
2021-11-21,Beitostølen,Norway,National Championship,105,5,Individual,0,0,2022,13,L,7,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",9,5,18.713210130047912,7
2021-12-03,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,14,L,27,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",27,13,18.746064339493497,8
2021-12-04,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,15,L,27,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",27,16,18.748802190280628,9
2022-02-11,Lillehammer,Norway,Friday 11.Feb 2022,98,5,Individual,0,0,2022,24,L,20,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",24,6,18.937713894592743,10
2022-02-12,Lillehammer,Norway,Saturday 12.Feb 2022,98,4.5,Team Sprint,0,1,2022,25,L,4,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,2,4,6-2,3,18.940451745379878,11
2022-02-13,Lillehammer,Norway,Sunday 13.Feb 2022,98,5,Individual,0,0,2022,28,L,19,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",25,6,18.94318959616701,12
2022-03-02,Zakopane,Poland,Junior World Championship,105,5,Individual,0,0,2022,31,L,20,Oda Leiråmo,Norway,92,2003-03-06T00:00:00.000000,0,"",24,3,18.989733059548254,13
2018-08-06,Klingenthal,Germany,Monday 6.Aug 2018,85,3,Individual,0,0,2019,1,L,14,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",16,15,13.39356605065024,1
2018-08-10,Bischofsgruen,Germany,Friday 10.Aug 2018,71,5,Individual,0,0,2019,2,L,13,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",6,18,13.404517453798768,2
2018-10-06,Val di Fiemme,Italy,Saturday 6.Oct 2018,106,5,Individual,0,0,2019,5,L,13,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",11,15,13.560574948665298,3
2018-10-07,Val di Fiemme,Italy,Sunday 7.Oct 2018,106,2.5,Individual,0,0,2019,6,L,14,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",11,17,13.56331279945243,4
2018-12-23,Villach,Austria,Sunday 23.Dec 2018,98,2.5,Individual,0,0,2019,13,L,9,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",8,12,13.774127310061601,5
2019-02-09,Kandersteg,Switzerland,Saturday 9.Feb 2019,74,2,Individual,0,0,2019,19,L,3,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",1,12,13.905544147843942,6
2019-02-10,Kandersteg,Switzerland,Sunday 10.Feb 2019,72,2,Team,0,1,2019,21,L,5,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,2,5,3-2,7,13.908281998631074,7
2019-03-09,Chaux-Neuve,France,Saturday 9.Mar 2019,60,5,Individual,0,0,2019,25,L,8,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",1,13,13.982203969883642,8
2019-03-10,Chaux-Neuve,France,Sunday 10.Mar 2019,60,2.5,Individual,0,0,2019,27,L,4,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",1,13,13.984941820670773,9
2019-08-05,Klingenthal,Germany,Monday 5.Aug 2019,85,3,Individual,0,0,2020,1,L,9,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",3,18,14.390143737166325,10
2019-12-21,Seefeld,Austria,Saturday 21.Dec 2019,109,5,Individual,0,0,2020,14,L,12,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",3,16,14.767967145790553,11
2019-12-22,Seefeld,Austria,Sunday 22.Dec 2019,109,2.5,Individual,0,0,2020,15,L,5,Nika Prevc,Slovenia,94,2005-03-15T00:00:00.000000,0,"",1,16,14.770704996577686,12
2018-02-24,Planica,Slovenia,Saturday 24.Feb 2018,80,4,Individual,0,0,2018,15,L,12,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",13,12,12.616016427104723,1
2018-02-25,Planica,Slovenia,Sunday 25.Feb 2018,80,3.3,Team,0,1,2018,16,L,6,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,2,6,5-2,6,12.618754277891854,2
2018-03-10,Chaux-Neuve,France,Saturday 10.Mar 2018,60,4,Individual,0,0,2018,17,L,12,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",13,10,12.654346338124572,3
2018-03-11,Chaux-Neuve,France,Sunday 11.Mar 2018,60,4,Individual,0,0,2018,19,L,12,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",12,12,12.657084188911703,4
2018-08-06,Klingenthal,Germany,Monday 6.Aug 2018,85,3,Individual,0,0,2019,1,L,16,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",23,9,13.062286105407255,5
2018-08-10,Bischofsgruen,Germany,Friday 10.Aug 2018,71,5,Individual,0,0,2019,2,L,21,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",20,20,13.073237508555783,6
2019-02-09,Kandersteg,Switzerland,Saturday 9.Feb 2019,74,2,Individual,0,0,2019,19,L,6,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",9,3,13.574264202600958,7
2019-02-10,Kandersteg,Switzerland,Sunday 10.Feb 2019,72,2,Team,0,1,2019,21,L,6,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,3,6,8-3,5,13.57700205338809,8
2019-08-05,Klingenthal,Germany,Monday 5.Aug 2019,85,3,Individual,0,0,2020,1,L,12,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,10,14.05886379192334,9
2019-08-09,Bischofsgruen,Germany,Friday 9.Aug 2019,71,4,Individual,0,0,2020,2,L,10,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,10,14.069815195071868,10
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,2,Individual,0,0,2020,20,L,1,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",5,2,14.609171800136892,11
2020-02-23,Villach,Austria,Sunday 23.Feb 2020,65,2,Team,0,1,2020,22,L,3,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,2,3,5-2,3,14.611909650924025,12
2020-10-17,Klingenthal,Germany,Saturday 17.Oct 2020,85,N/A,Individual,0,0,2021,1,L,17,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",23,11,15.260780287474333,13
2020-10-18,Klingenthal,Germany,Sunday 18.Oct 2020,85,N/A,Individual,0,0,2021,2,L,15,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",17,14,15.263518138261464,14
2020-12-19,Seefeld,Austria,Saturday 19.Dec 2020,109,N/A,Individual,0,0,2021,4,L,12,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",13,9,15.433264887063654,15
2020-12-20,Seefeld,Austria,Sunday 20.Dec 2020,109,N/A,Individual,0,0,2021,5,L,12,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,10,15.436002737850787,16
2021-01-22,Eisenerz,Austria,Friday 22.Jan 2021,109,N/A,Individual,0,0,2021,6,L,32,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",33,12,15.526351813826146,17
2021-01-23,Eisenerz,Austria,Saturday 23.Jan 2021,109,N/A,Individual,0,0,2021,7,L,31,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",32,16,15.529089664613279,18
2021-01-24,Eisenerz,Austria,Sunday 24.Jan 2021,109,N/A,Individual,0,0,2021,8,L,20,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",24,11,15.53182751540041,19
2021-02-10,Lahti,Finland,Junior World Championship,100,N/A,Individual,0,0,2021,9,L,19,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",23,13,15.578370978781656,20
2021-03-13,Prémanon,France,Saturday 13.Mar 2021,90,N/A,Individual,0,0,2021,13,L,3,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",5,2,15.663244353182751,21
2021-03-14,Prémanon,France,Sunday 14.Mar 2021,90,N/A,Individual,0,0,2021,15,L,3,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",3,2,15.665982203969884,22
2021-08-10,Klingenthal,Germany,Tuesday 10.Aug 2021,85,3,Individual,0,0,2022,1,L,9,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,3,16.073921971252567,23
2021-08-14,Bischofsgruen,Germany,Saturday 14.Aug 2021,71,4,Individual,0,0,2022,2,L,8,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",12,4,16.084873374401095,24
2021-09-25,Tschagguns,Austria,Saturday 25.Sep 2021,108,5,Individual,0,0,2022,10,L,14,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",16,5,16.199863107460644,25
2021-09-26,Tschagguns,Austria,Sunday 26.Sep 2021,108,2.5,Individual,0,0,2022,11,L,14,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,9,16.202600958247775,26
2021-12-18,Seefeld,Austria,Saturday 18.Dec 2021,109,5,Individual,0,0,2022,19,L,13,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,2,16.42984257357974,27
2021-12-19,Seefeld,Austria,Sunday 19.Dec 2021,109,2.5,Individual,0,0,2022,20,L,11,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,2,16.432580424366872,28
2022-03-12,Rastbüchl,Germany,Saturday 12.Mar 2022,78,5,Individual,0,0,2022,32,L,10,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",12,3,16.659822039698835,29
2022-03-13,Rastbüchl,Germany,Sunday 13.Mar 2022,78,2.5,Individual,0,0,2022,34,L,11,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",13,3,16.66255989048597,30
2022-08-08,Klingenthal,Germany,Monday 8.Aug 2022,80,3,Individual,0,0,2023,1,L,11,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",15,10,17.06776180698152,31
2022-09-17,Degenfeld,Germany,Saturday 17.Sep 2022,83,5,Individual,0,0,2023,6,L,23,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",23,11,17.1772758384668,32
2022-09-18,Degenfeld,Germany,Sunday 18.Sep 2022,83,2.5,Individual,0,0,2023,7,L,7,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",10,9,17.180013689253936,33
2022-09-24,Villach,Austria,Saturday 24.Sep 2022,98,5,Individual,0,0,2023,8,L,16,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",19,6,17.196440793976727,34
2022-09-25,Villach,Austria,Sunday 25.Sep 2022,98,2.5,Individual,0,0,2023,9,L,9,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",16,3,17.19917864476386,35
2023-01-24,Planica,Slovenia,European Youth Olympic Festival,102,4,Individual,0,0,2023,21,L,4,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",15,1,17.530458590006845,36
2023-02-11,Harrachov,Czechia,Saturday 11.Feb 2023,100,5,Individual,0,0,2023,25,L,9,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",18,1,17.579739904175224,37
2023-02-12,Harrachov,Czechia,Sunday 12.Feb 2023,100,2.5,Individual,0,0,2023,27,L,13,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",17,1,17.582477754962355,38
2023-02-18,Rena,Norway,Saturday 18.Feb 2023,109,5,Individual,0,0,2023,30,L,17,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",17,5,17.598904859685145,40
2023-02-18,Rena,Norway,Saturday 18.Feb 2023,109,1,Sprint,0,0,2023,29,L,16,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",17,4,17.598904859685145,39
2023-02-19,Rena,Norway,Sunday 19.Feb 2023,109,5,Individual,0,0,2023,31,L,11,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,1,17.60164271047228,41
2023-03-03,Eisenerz,Austria,Friday 3.Mar 2023,109,5,Individual,0,0,2023,33,L,24,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",25,6,17.634496919917865,42
2023-03-05,Eisenerz,Austria,Sunday 5.Mar 2023,109,5,Individual,0,0,2023,34,L,19,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",22,3,17.639972621492127,43
2023-03-11,Oberhof,Germany,Saturday 11.Mar 2023,100,5,Individual,0,0,2023,35,L,21,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",22,1,17.65639972621492,44
2023-03-12,Oberhof,Germany,Sunday 12.Mar 2023,100,2.5,Individual,0,0,2023,37,L,20,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",22,1,17.659137577002053,45
2023-08-19,Bischofsgruen,Germany,Saturday 19.Aug 2023,71,5,Individual,0,0,2024,1,L,6,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",13,"",18.09719370294319,46
2023-08-20,Bischofsgruen,Germany,Sunday 20.Aug 2023,71,3,Individual,0,0,2024,2,L,7,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",16,"",18.099931553730322,47
2023-09-16,Tschagguns,Austria,Saturday 16.Sep 2023,108,5,Individual,0,0,2024,7,L,4,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",12,1,18.17385352498289,48
2023-09-17,Tschagguns,Austria,Sunday 17.Sep 2023,108,2.5,Individual,0,0,2024,8,L,9,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",12,3,18.17659137577002,49
2023-12-15,Ramsau,Austria,World Cup,98,5,Individual,0,0,2024,13,L,25,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",27,23,18.420260095824776,50
2023-12-16,Ramsau,Austria,World Cup,N/A,N/A,Individual Compact,0,0,2024,14,L,24,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",27,22,18.422997946611908,51
2024-01-19,Klingenthal,Germany,Friday 19.Jan 2024,85,5,Individual Compact,0,0,2024,19,L,5,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",14,4,18.5160848733744,52
2024-01-20,Klingenthal,Germany,Saturday 20.Jan 2024,85,5,Individual,0,0,2024,20,L,7,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",19,2,18.518822724161534,53
2024-01-21,Klingenthal,Germany,Sunday 21.Jan 2024,85,5,Individual,0,0,2024,21,L,4,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",12,4,18.521560574948666,54
2024-02-09,Planica,Slovenia,Junior World Championship,102,5,Individual,0,0,2024,27,L,20,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",32,2,18.573579739904176,55
2024-02-10,Planica,Slovenia,Junior World Championship,102,2.5,Team Sprint,0,1,2024,29,L,3,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,2,3,9-2,2,18.576317590691307,56
2024-02-16,Eisenerz,Austria,Friday 16.Feb 2024,109,5,Individual,0,0,2024,32,L,10,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",18,1,18.5927446954141,57
2024-02-18,Eisenerz,Austria,Sunday 18.Feb 2024,109,5,Individual,0,0,2024,34,L,18,Laura Pletz,Austria,95,2005-07-14T00:00:00.000000,0,"",26,4,18.598220396988363,58
