Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Length1,Length2,Points,Pelo,Elo,pred_Pelo,pred_Elo
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,40,Gregor Schlierenzauer,Austria,20,2020,64,1990-01-07T00:00:00.000000,30.105407255304584,349,0,182.5,0.0,146.9,1319.5952269313307,1276.1405063765894,1300.0,1276.1405063765894
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,41,Cestmir Kozisek,Czechia,181,2020,64,1991-11-09T00:00:00.000000,28.268309377138944,241,0,178.0,0.0,142.0,1250.1591605464353,1220.316416143786,1300.0,1220.316416143786
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,42,Roman Koudelka,Czechia,24,2020,64,1989-07-09T00:00:00.000000,30.60369609856263,385,0,176.0,0.0,139.1,1312.3210617269679,1263.9138125262602,1300.0,1263.9138125262602
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,43,Naoki Nakamura,Japan,1845,2020,64,1996-09-19T00:00:00.000000,23.405886379192335,98,0,175.0,0.0,138.3,1244.9047314476552,1209.561594939071,1300.0,1209.561594939071
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,44,Clemens Leitner,Austria,2085,2020,64,1998-11-07T00:00:00.000000,21.27310061601643,84,0,169.0,0.0,135.8,1300.0,1247.8854925007981,1300.0,1247.8854925007981
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,45,Anze Semenic,Slovenia,790,2020,64,1993-08-01T00:00:00.000000,26.54072553045859,238,0,161.5,0.0,135.4,1345.3014297846848,1278.6137525822503,1300.0,1278.6137525822503
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,46,Klemens Muranka,Poland,109,2020,64,1994-08-31T00:00:00.000000,25.45927446954141,264,0,170.0,0.0,132.1,1289.2809040380625,1233.0548465069608,1300.0,1233.0548465069608
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,47,Vojtech Stursa,Czechia,272,2020,64,1995-08-03T00:00:00.000000,24.536618754277892,181,0,157.0,0.0,123.9,1300.0,1237.7564602427335,1300.0,1237.7564602427335
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,48,Federico Cecon,Italy,909,2020,64,1994-06-11T00:00:00.000000,25.68104038329911,131,0,158.0,0.0,116.4,1300.0,1234.3801161567121,1300.0,1234.3801161567121
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,49,Stefan Huber,Austria,1841,2020,64,1994-03-08T00:00:00.000000,25.94113620807666,157,0,148.0,0.0,115.7,1282.972800077644,1218.166477604189,1300.0,1218.166477604189
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,50,Jarkko Määttä,Finland,53,2020,64,1994-12-18T00:00:00.000000,25.16084873374401,179,0,150.0,0.0,114.9,1229.2567523384412,1173.9644690289988,1300.0,1173.9644690289988
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,51,Matthew Soukup,Canada,1649,2020,64,1997-08-31T00:00:00.000000,22.458590006844627,74,0,156.5,0.0,113.3,1300.0,1224.2510838986475,1300.0,1224.2510838986475
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,52,Filip Sakala,Czechia,918,2020,64,1996-05-21T00:00:00.000000,23.737166324435318,142,0,146.5,0.0,104.7,1300.0,1220.874739812626,1300.0,1220.874739812626
2020-02-15,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,53,Arttu Pohjola,Finland,2324,2020,64,2001-06-07T00:00:00.000000,18.691307323750856,22,0,139.0,0.0,89.7,1300.0,1217.4983957266045,1300.0,1217.4983957266045
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,1,Stefan Kraft,Austria,432,2020,66,1993-05-13T00:00:00.000000,26.76249144421629,304,0,230.0,0.0,100.0,1535.210287199241,1568.7102142730375,1300.0,1568.7102142730375
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,2,Ryoyu Kobayashi,Japan,1637,2020,66,1996-11-08T00:00:00.000000,23.27173169062286,156,0,242.5,0.0,80.0,1439.2636313055787,1484.4978339475344,1300.0,1484.4978339475344
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,3,Timi Zajc,Slovenia,2106,2020,66,2000-04-26T00:00:00.000000,19.808350444900753,108,0,228.5,0.0,60.0,1443.6415230127557,1484.7537501672198,1300.0,1484.7537501672198
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,4,Kamil Stoch,Poland,40,2020,66,1987-05-25T00:00:00.000000,32.73100616016427,472,0,232.0,0.0,50.0,1510.2943792162753,1537.3134622232535,1300.0,1537.3134622232535
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,5,Domen Prevc,Slovenia,1868,2020,66,1999-06-04T00:00:00.000000,20.70362765229295,163,0,232.5,0.0,45.0,1402.0261407675728,1443.6308268704308,1300.0,1443.6308268704308
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,6,Karl Geiger,Germany,554,2020,66,1993-02-11T00:00:00.000000,27.01163586584531,298,0,225.0,0.0,40.0,1404.990840710936,1442.6927665206667,1300.0,1442.6927665206667
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,7,Johann Forfang,Norway,902,2020,66,1995-07-04T00:00:00.000000,24.621492128678987,214,0,227.0,0.0,36.0,1465.3648393508229,1489.3409830588787,1300.0,1489.3409830588787
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,8,Robert Johansson,Norway,1413,2020,66,1990-03-23T00:00:00.000000,29.90280629705681,232,0,233.5,0.0,32.0,1451.4879285739678,1474.3933528554187,1300.0,1474.3933528554187
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,9,Piotr Zyla,Poland,98,2020,66,1987-01-16T00:00:00.000000,33.08418891170431,369,0,223.5,0.0,29.0,1494.0926090214982,1506.713729794036,1300.0,1506.713729794036
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,10,Stephan Leyhe,Germany,1169,2020,66,1992-01-05T00:00:00.000000,28.11498973305955,290,0,222.5,0.0,26.0,1328.693731066913,1366.693737136423,1300.0,1366.693737136423
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,11,Antti Aalto,Finland,924,2020,66,1995-04-02T00:00:00.000000,24.876112251882272,154,0,222.5,0.0,24.0,1322.2317162587847,1358.0315973915745,1300.0,1358.0315973915745
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,12,Anze Semenic,Slovenia,790,2020,66,1993-08-01T00:00:00.000000,26.543463381245722,239,0,230.0,0.0,22.0,1278.6137525822503,1318.892053221137,1300.0,1318.892053221137
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,13,Marius Lindvik,Norway,1920,2020,66,1998-06-27T00:00:00.000000,21.639972621492127,127,0,242.0,0.0,20.0,1343.5448387983006,1368.7087961797943,1300.0,1368.7087961797943
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,14,Ziga Jelar,Slovenia,1858,2020,66,1997-10-22T00:00:00.000000,22.31895961670089,97,0,223.5,0.0,18.0,1269.6293769715198,1304.7434404670041,1300.0,1304.7434404670041
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,15,Daniel Huber,Austria,1831,2020,66,1993-01-02T00:00:00.000000,27.121149897330596,202,0,220.0,0.0,16.0,1322.168794173819,1344.474743483637,1300.0,1344.474743483637
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,16,Markus Eisenbichler,Germany,275,2020,66,1991-04-03T00:00:00.000000,28.87337440109514,278,0,215.0,0.0,15.0,1417.8600003704346,1419.5298117968068,1300.0,1419.5298117968068
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,17,Pius Paschke,Germany,1556,2020,66,1990-05-20T00:00:00.000000,29.744010951403148,264,0,220.5,0.0,14.0,1293.6702896557235,1312.6900524023251,1300.0,1312.6900524023251
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,17,Daniel-Andrè Tande,Norway,897,2020,66,1994-01-24T00:00:00.000000,26.06160164271047,202,0,217.0,0.0,14.0,1456.2019144158937,1446.2432632568612,1300.0,1446.2432632568612
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,19,Junshiro Kobayashi,Japan,266,2020,66,1991-06-11T00:00:00.000000,28.684462696783026,243,0,223.0,0.0,12.0,1320.8419341105107,1329.8837971353487,1300.0,1329.8837971353487
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,20,Peter Prevc,Slovenia,18,2020,66,1992-09-20T00:00:00.000000,27.405886379192335,378,0,228.0,0.0,11.0,1400.3391774765346,1391.598822113176,1300.0,1391.598822113176
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,21,Jurij Tepes,Slovenia,49,2020,66,1989-02-14T00:00:00.000000,31.003422313483913,303,0,215.0,0.0,10.0,1369.5923900707155,1361.3176988548173,1300.0,1361.3176988548173
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,21,Jakub Wolny,Poland,1587,2020,66,1995-05-15T00:00:00.000000,24.758384668035593,184,0,215.0,0.0,10.0,1345.422114395967,1341.5448877370195,1300.0,1341.5448877370195
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,23,Michael Hayböck,Austria,66,2020,66,1991-03-05T00:00:00.000000,28.95277207392197,309,0,215.5,0.0,8.0,1415.3228568124866,1393.8032903591807,1300.0,1393.8032903591807
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,24,Stefan Huber,Austria,1841,2020,66,1994-03-08T00:00:00.000000,25.94387405886379,158,0,228.0,0.0,7.0,1218.166477604189,1228.3021462115933,1300.0,1228.3021462115933
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,25,Roman Koudelka,Czechia,24,2020,66,1989-07-09T00:00:00.000000,30.60643394934976,386,0,222.0,0.0,6.0,1263.9138125262602,1262.8914874439147,1300.0,1262.8914874439147
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,26,Philipp Aschenwald,Austria,886,2020,66,1995-11-12T00:00:00.000000,24.262833675564682,202,0,211.0,0.0,5.0,1327.7952473777946,1311.9373834204432,1300.0,1311.9373834204432
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,27,Vladimir Zografski,Bulgaria,61,2020,66,1993-07-14T00:00:00.000000,26.5927446954141,189,0,213.5,0.0,4.0,1245.5618467233226,1240.9658874369213,1300.0,1240.9658874369213
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,28,Aleksander Zniszczol,Poland,277,2020,66,1994-03-08T00:00:00.000000,25.94387405886379,290,0,206.0,0.0,3.0,1286.60705963583,1271.4402752625058,1300.0,1271.4402752625058
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,29,Robin Pedersen,Norway,1933,2020,66,1996-08-31T00:00:00.000000,23.460643394934976,98,0,207.0,0.0,2.0,1350.9901339973794,1320.7754675213334,1300.0,1320.7754675213334
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,30,Taku Takeuchi,Japan,33,2020,66,1987-05-20T00:00:00.000000,32.74469541409993,339,0,201.5,0.0,1.0,1247.1325088368164,1232.1381935092586,1300.0,1232.1381935092586
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,31,Anze Lanisek,Slovenia,1166,2020,66,1996-04-20T00:00:00.000000,23.824777549623544,242,0,192.0,0.0,183.5,1272.8965663436068,1250.0366579840738,1300.0,1250.0366579840738
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,32,Dawid Kubacki,Poland,69,2020,66,1990-03-12T00:00:00.000000,29.932922655715263,330,0,199.0,0.0,181.5,1447.4934954853115,1390.0393806832867,1300.0,1390.0393806832867
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,33,Artti Aigro,Estonia,1871,2020,66,1999-08-29T00:00:00.000000,20.468172484599588,65,0,194.5,0.0,175.5,1308.6596860491852,1272.6431803504547,1300.0,1272.6431803504547
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,34,Gregor Deschwanden,Switzerland,273,2020,66,1991-02-27T00:00:00.000000,28.969199178644764,308,0,199.0,0.0,174.9,1222.8722513183955,1198.4674555127115,1300.0,1198.4674555127115
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,35,Naoki Nakamura,Japan,1845,2020,66,1996-09-19T00:00:00.000000,23.408624229979466,99,0,196.5,0.0,171.5,1209.561594939071,1183.9625600374793,1300.0,1183.9625600374793
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,36,Constantin Schmid,Germany,2178,2020,66,1999-11-27T00:00:00.000000,20.2217659137577,123,0,185.0,0.0,169.0,1340.4507698799805,1288.5229532842184,1300.0,1288.5229532842184
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,37,Jarkko Määttä,Finland,53,2020,66,1994-12-18T00:00:00.000000,25.163586584531142,180,0,202.5,0.0,168.1,1173.9644690289988,1147.189085628716,1300.0,1147.189085628716
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,38,Klemens Muranka,Poland,109,2020,66,1994-08-31T00:00:00.000000,25.46201232032854,265,0,201.0,0.0,168.0,1233.0548465069608,1193.4434587724006,1300.0,1193.4434587724006
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,39,Anders Håre,Norway,2449,2020,66,1999-12-07T00:00:00.000000,20.194387405886378,38,0,184.0,0.0,161.9,1298.5306537911206,1244.085066072313,1300.0,1244.085066072313
2020-02-16,Bad Mitterndorf,Austria,M,235,Flying,0,World Cup,40,Clemens Leitner,Austria,2085,2020,66,1998-11-07T00:00:00.000000,21.27583846680356,85,0,186.0,0.0,148.5,1247.8854925007981,1198.9984284863172,1300.0,1198.9984284863172
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Ziga Jelar,Slovenia,1858,2020,0,1997-10-22T00:00:00.000000,22.31895961670089,97,0,223.5,0.0,18.0,1304.7434404670041,1304.0319243969534,1304.7434404670041,1304.0319243969534
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Taku Takeuchi,Japan,33,2020,0,1987-05-20T00:00:00.000000,32.74469541409993,339,0,201.5,0.0,1.0,1232.1381935092586,1242.3174644828698,1232.1381935092586,1242.3174644828698
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Vojtech Stursa,Czechia,272,2020,0,1995-08-03T00:00:00.000000,24.536618754277892,181,0,157.0,0.0,123.9,1237.7564602427335,1247.0929912063234,1237.7564602427335,1247.0929912063234
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Dawid Kubacki,Poland,69,2020,0,1990-03-12T00:00:00.000000,29.932922655715263,330,0,199.0,0.0,181.5,1390.0393806832867,1376.5334735807937,1390.0393806832867,1376.5334735807937
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Filip Sakala,Czechia,918,2020,0,1996-05-21T00:00:00.000000,23.737166324435318,142,0,146.5,0.0,104.7,1220.874739812626,1232.743528840732,1220.874739812626,1232.743528840732
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Piotr Zyla,Poland,98,2020,0,1987-01-16T00:00:00.000000,33.08418891170431,369,0,223.5,0.0,29.0,1506.713729794036,1475.7066703249307,1506.713729794036,1475.7066703249307
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Michael Hayböck,Austria,66,2020,0,1991-03-05T00:00:00.000000,28.95277207392197,309,0,215.5,0.0,8.0,1393.8032903591807,1379.7327968053035,1393.8032903591807,1379.7327968053035
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Artti Aigro,Estonia,1871,2020,0,1999-08-29T00:00:00.000000,20.468172484599588,65,0,194.5,0.0,175.5,1272.6431803504547,1276.7467032978864,1272.6431803504547,1276.7467032978864
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Antti Aalto,Finland,924,2020,0,1995-04-02T00:00:00.000000,24.876112251882272,154,0,222.5,0.0,24.0,1358.0315973915745,1349.3268577828383,1358.0315973915745,1349.3268577828383
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Robert Johansson,Norway,1413,2020,0,1990-03-23T00:00:00.000000,29.90280629705681,232,0,233.5,0.0,32.0,1474.3933528554187,1448.2343499271058,1474.3933528554187,1448.2343499271058
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Anders Håre,Norway,2449,2020,0,1999-12-07T00:00:00.000000,20.194387405886378,38,0,184.0,0.0,161.9,1244.085066072313,1252.4723061614661,1244.085066072313,1252.4723061614661
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Roman Koudelka,Czechia,24,2020,0,1989-07-09T00:00:00.000000,30.60643394934976,386,0,222.0,0.0,6.0,1262.8914874439147,1268.4577643273274,1262.8914874439147,1268.4577643273274
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Naoki Nakamura,Japan,1845,2020,0,1996-09-19T00:00:00.000000,23.408624229979466,99,0,196.5,0.0,171.5,1183.9625600374793,1201.3681760318575,1183.9625600374793,1201.3681760318575
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Junshiro Kobayashi,Japan,266,2020,0,1991-06-11T00:00:00.000000,28.684462696783026,243,0,223.0,0.0,12.0,1329.8837971353487,1325.4012275650464,1329.8837971353487,1325.4012275650464
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Ryoyu Kobayashi,Japan,1637,2020,0,1996-11-08T00:00:00.000000,23.27173169062286,156,0,242.5,0.0,80.0,1484.4978339475344,1456.8231588554042,1484.4978339475344,1456.8231588554042
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Marius Lindvik,Norway,1920,2020,0,1998-06-27T00:00:00.000000,21.639972621492127,127,0,242.0,0.0,20.0,1368.7087961797943,1358.4024767528251,1368.7087961797943,1358.4024767528251
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Jakub Wolny,Poland,1587,2020,0,1995-05-15T00:00:00.000000,24.758384668035593,184,0,215.0,0.0,10.0,1341.5448877370195,1335.3131545764666,1341.5448877370195,1335.3131545764666
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Aleksander Zniszczol,Poland,277,2020,0,1994-03-08T00:00:00.000000,25.94387405886379,290,0,206.0,0.0,3.0,1271.4402752625058,1275.72423397313,1271.4402752625058,1275.72423397313
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Anze Lanisek,Slovenia,1166,2020,0,1996-04-20T00:00:00.000000,23.824777549623544,242,0,192.0,0.0,183.5,1250.0366579840738,1257.5311592864628,1250.0366579840738,1257.5311592864628
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Jurij Tepes,Slovenia,49,2020,0,1989-02-14T00:00:00.000000,31.003422313483913,303,0,215.0,0.0,10.0,1361.3176988548173,1352.1200440265948,1361.3176988548173,1352.1200440265948
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Arttu Pohjola,Finland,2324,2020,0,2001-06-07T00:00:00.000000,18.691307323750856,22,0,139.0,0.0,89.7,1217.4983957266045,1229.8736363676137,1217.4983957266045,1229.8736363676137
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Vladimir Zografski,Bulgaria,61,2020,0,1993-07-14T00:00:00.000000,26.5927446954141,189,0,213.5,0.0,4.0,1240.9658874369213,1249.821004321383,1240.9658874369213,1249.821004321383
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Anze Semenic,Slovenia,790,2020,0,1993-08-01T00:00:00.000000,26.543463381245722,239,0,230.0,0.0,22.0,1318.892053221137,1316.0582452379665,1318.892053221137,1316.0582452379665
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Markus Eisenbichler,Germany,275,2020,0,1991-04-03T00:00:00.000000,28.87337440109514,278,0,215.0,0.0,15.0,1419.5298117968068,1401.6003400272857,1419.5298117968068,1401.6003400272857
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Clemens Leitner,Austria,2085,2020,0,1998-11-07T00:00:00.000000,21.27583846680356,85,0,186.0,0.0,148.5,1198.9984284863172,1214.1486642133696,1198.9984284863172,1214.1486642133696
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Gregor Schlierenzauer,Austria,20,2020,0,1990-01-07T00:00:00.000000,30.105407255304584,349,0,182.5,0.0,146.9,1276.1405063765894,1279.719430420101,1276.1405063765894,1279.719430420101
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Federico Cecon,Italy,909,2020,0,1994-06-11T00:00:00.000000,25.68104038329911,131,0,158.0,0.0,116.4,1234.3801161567121,1244.2230987332052,1234.3801161567121,1244.2230987332052
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Daniel-Andrè Tande,Norway,897,2020,0,1994-01-24T00:00:00.000000,26.06160164271047,202,0,217.0,0.0,14.0,1446.2432632568612,1424.306773768332,1446.2432632568612,1424.306773768332
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Stephan Leyhe,Germany,1169,2020,0,1992-01-05T00:00:00.000000,28.11498973305955,290,0,222.5,0.0,26.0,1366.693737136423,1356.6896765659594,1366.693737136423,1356.6896765659594
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Jarkko Määttä,Finland,53,2020,0,1994-12-18T00:00:00.000000,25.163586584531142,180,0,202.5,0.0,168.1,1147.189085628716,1170.1107227844086,1147.189085628716,1170.1107227844086
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Timi Zajc,Slovenia,2106,2020,0,2000-04-26T00:00:00.000000,19.808350444900753,108,0,228.5,0.0,60.0,1484.7537501672198,1457.0406876421368,1484.7537501672198,1457.0406876421368
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Keiichi Sato,Japan,2184,2020,0,1997-07-27T00:00:00.000000,22.55441478439425,43,0,191.5,0.0,158.0,1274.8962451889702,1278.6618084106246,1274.8962451889702,1278.6618084106246
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Klemens Muranka,Poland,109,2020,0,1994-08-31T00:00:00.000000,25.46201232032854,265,0,201.0,0.0,168.0,1193.4434587724006,1209.4269399565405,1193.4434587724006,1209.4269399565405
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Peter Prevc,Slovenia,18,2020,0,1992-09-20T00:00:00.000000,27.405886379192335,378,0,228.0,0.0,11.0,1391.598822113176,1377.8589987961996,1391.598822113176,1377.8589987961996
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Johann Forfang,Norway,902,2020,0,1995-07-04T00:00:00.000000,24.621492128678987,214,0,227.0,0.0,36.0,1489.3409830588787,1460.9398356000468,1489.3409830588787,1460.9398356000468
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Simon Ammann,Switzerland,4,2020,0,1981-06-25T00:00:00.000000,38.64202600958248,577,0,197.0,0.0,162.7,1364.2468712522366,1354.609840564401,1364.2468712522366,1354.609840564401
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Constantin Schmid,Germany,2178,2020,0,1999-11-27T00:00:00.000000,20.2217659137577,123,0,185.0,0.0,169.0,1288.5229532842184,1290.2445102915856,1288.5229532842184,1290.2445102915856
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Mackenzie Boyd-Clowes,Canada,95,2020,0,1991-07-13T00:00:00.000000,28.594113620807665,208,0,180.0,0.0,160.7,1244.409254536052,1252.7478663556442,1244.409254536052,1252.7478663556442
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Robin Pedersen,Norway,1933,2020,0,1996-08-31T00:00:00.000000,23.460643394934976,98,0,207.0,0.0,2.0,1320.7754675213334,1317.6591473931335,1320.7754675213334,1317.6591473931335
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Cestmir Kozisek,Czechia,181,2020,0,1991-11-09T00:00:00.000000,28.268309377138944,241,0,178.0,0.0,142.0,1220.316416143786,1232.2689537222182,1220.316416143786,1232.2689537222182
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Domen Prevc,Slovenia,1868,2020,0,1999-06-04T00:00:00.000000,20.70362765229295,163,0,232.5,0.0,45.0,1443.6308268704308,1422.0862028398662,1443.6308268704308,1422.0862028398662
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Andreas Schuler,Switzerland,1633,2020,0,1995-12-30T00:00:00.000000,24.128678986995208,190,0,181.0,0.0,152.6,1252.5321681354471,1259.65234291513,1252.5321681354471,1259.65234291513
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Karl Geiger,Germany,554,2020,0,1993-02-11T00:00:00.000000,27.01163586584531,298,0,225.0,0.0,40.0,1442.6927665206667,1421.2888515425666,1442.6927665206667,1421.2888515425666
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Pius Paschke,Germany,1556,2020,0,1990-05-20T00:00:00.000000,29.744010951403148,264,0,220.5,0.0,14.0,1312.6900524023251,1310.7865445419764,1312.6900524023251,1310.7865445419764
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Matthew Soukup,Canada,1649,2020,0,1997-08-31T00:00:00.000000,22.458590006844627,74,0,156.5,0.0,113.3,1224.2510838986475,1235.6134213138503,1224.2510838986475,1235.6134213138503
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Daniel Huber,Austria,1831,2020,0,1993-01-02T00:00:00.000000,27.121149897330596,202,0,220.0,0.0,16.0,1344.474743483637,1337.8035319610915,1344.474743483637,1337.8035319610915
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Philipp Aschenwald,Austria,886,2020,0,1995-11-12T00:00:00.000000,24.262833675564682,202,0,211.0,0.0,5.0,1311.9373834204432,1310.1467759073767,1311.9373834204432,1310.1467759073767
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Andrzej Stekala,Poland,1852,2020,0,1995-06-30T00:00:00.000000,24.629705681040384,143,0,191.5,0.0,158.7,1266.21659316032,1271.2841041862719,1266.21659316032,1271.2841041862719
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Yukiya Sato,Japan,881,2020,0,1995-06-19T00:00:00.000000,24.659822039698835,122,0,205.0,197.0,4.0,1312.5471167943624,1310.665049275208,1312.5471167943624,1310.665049275208
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Kamil Stoch,Poland,40,2020,0,1987-05-25T00:00:00.000000,32.73100616016427,472,0,232.0,0.0,50.0,1537.3134622232535,1501.7164428897654,1537.3134622232535,1501.7164428897654
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Stefan Huber,Austria,1841,2020,0,1994-03-08T00:00:00.000000,25.94387405886379,158,0,228.0,0.0,7.0,1228.3021462115933,1239.0568242798543,1228.3021462115933,1239.0568242798543
2020-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Stefan Kraft,Austria,432,2020,0,1993-05-13T00:00:00.000000,26.76249144421629,304,0,230.0,0.0,100.0,1568.7102142730375,1528.403682132082,1568.7102142730375,1528.403682132082
