FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob,Race3_Prob
Da-Som Han,Da-Som Han,1519.0,South Korea,False,False,False,231,1065.6903318140144,1090.774954675601,1185.9127439197146,1159.5478235163073,1179.041438294112,1195.5770907752612,1208.7020894588527,1145.3702810232858,1118.3175219078632,2,False,2,0.0,,
Tatiana Sorina,Tatiana Sorina,1860.0,Russia,False,False,False,230,1643.534410537418,1645.0550228536792,1504.9512256458042,1523.0576767573373,1478.624365731811,1428.9212541573254,1443.1450511439623,1549.2937050341147,1558.9430115461575,1,False,1,0.0,,
Hedda Østberg Amundsen,Hedda Østberg Amundsen,2364.0,Norway,False,True,False,230,1448.2990680055657,1383.123580361487,1347.0272985029233,1326.3034513307343,1426.1792978497208,1400.698074819989,1358.9156546619824,1400.4894538085468,1370.6382209816984,6,False,6,,0.0,0.0
Barbora Antosova,Barbora Antosova,6633.0,Czechia,False,False,False,230,1344.5482180069723,1218.5831807031518,1257.5444086450725,1267.529848752264,1349.966328843101,1342.796166190661,1306.3968752452113,1338.176634959835,1298.4398587369617,5,False,5,0.0,,
SCHMIDT Sonjaa,Sonjaa Schmidt,7874.0,Canada,True,False,False,230,1325.9212286357283,1303.555104052257,1261.4712573759884,1332.9882844913625,1325.3236436448203,1263.7646292642355,1345.4445139901543,1249.3556526832003,1362.72545652098,5,False,5,1.0,,
Monika Skinder,Monika Skinder,6335.0,Poland,False,False,False,230,1317.6384730411332,1257.549223208116,1267.3999425233096,1229.541225187332,1349.3780855375196,1327.753257652697,1308.3818237547985,1321.9765704224592,1267.3535634865584,4,False,4,0.0,,
DROLET Jasmine,Jasmine Drolet,6656.0,Canada,True,False,False,230,1284.623677269665,1287.185116656985,1285.9199312709238,1273.6311548470385,1264.4222794090012,1275.025543536765,1242.8151753268714,1277.9295792689952,1255.4175588775531,5,False,5,1.0,,
Mariya Gerachsenko,Mariya Gerachsenko,6920.0,Kazakhstan,False,False,False,230,1259.8083714477395,1272.570706431678,1266.150158784135,1271.7379320762982,1281.6972453044991,1262.199206923469,1273.2800785012437,1239.3525945233832,1251.571242563776,4,False,4,0.0,,
Yundi Wang,Yundi Wang,12303.0,China,False,False,False,230,1194.289290187695,1237.7365219773865,1279.417648386251,1277.178346548941,1241.4982792082103,1238.985570538343,1281.554382583687,1222.733292601956,1271.9028020776805,2,False,2,0.0,,
Evelina Crusell,Evelina Crusell,10880.0,Sweden,False,True,False,229,1341.5511021489983,1353.3235586727435,1329.6192174232135,1314.5493450972392,1266.6111903168005,1289.4131934094853,1244.9573970452436,1326.020274224502,1293.0767344146534,6,False,6,,0.0,0.0
PRYCE Anna,Anna Pryce,6640.0,Great Britain,True,False,False,229,1322.4398944954205,1296.1440960368911,1268.742262364283,1323.574826658564,1321.5810234195717,1305.0748393551055,1316.1904243801634,1282.8557222845047,1346.622067643152,2,False,2,1.0,,
Cristina Pittin,Cristina Pittin,3605.0,Italy,False,True,False,229,1315.263573454632,1280.0844830809172,1243.2731321602853,1263.16502812338,1305.1354326520143,1307.096930924074,1268.2249418236993,1276.4115974979588,1270.9103667359475,6,False,6,,0.0,0.0
Lena Keck,Lena Keck,4825.0,Germany,False,True,False,229,1280.5380881828532,1268.3627251864857,1279.199216558971,1264.4574161675762,1298.6883071282582,1256.6904592625583,1317.133213038995,1264.0451754504943,1291.1853213793215,6,False,6,,0.0,0.0
Erika Flowers,Erika Flowers,3416.0,USA,False,False,False,229,1270.1588632911562,1263.2620709412029,1285.852667840953,1281.992674110235,1295.4930407105196,1257.9350628231282,1293.9445589972067,1286.2812657004413,1283.229817961891,7,True,12,0.0,,
KAASIKU Keidy,Keidy Kaasiku,4942.0,Estonia,True,False,False,229,1264.267611991065,1301.0205663642505,1269.3633750605236,1299.3764115713773,1197.6479063220338,1212.7005612703351,1207.3427141810414,1232.9844255355304,1269.518532790113,4,False,4,1.0,,
WEAVER Katherine,Katherine Weaver,4251.0,Canada,True,False,False,229,1255.615139743838,1220.3822581810273,1252.794820808295,1269.4877661347748,1276.155264193661,1282.7847533182685,1254.5392594405253,1258.540951906882,1254.9791703248409,5,False,5,1.0,,
Emmi Lämsä,Emmi Lämsä,3492.0,Finland,False,True,False,229,1244.1645259943346,1265.5040059157636,1265.486279160728,1280.0009453811745,1250.3423376491735,1274.588342260451,1233.8782356321865,1266.2020801502442,1248.2421189437116,6,False,6,,0.0,0.0
Lisa Ingesson,Lisa Ingesson,9341.0,Sweden,False,True,False,229,1232.815396074133,1212.6284983806063,1237.876785648212,1250.6720601471927,1273.5434741243364,1299.879216478662,1266.0953088110127,1244.556664208362,1248.2819683258635,6,False,6,,0.0,0.0
Samaneh Beyrami Baher,Samaneh Beyrami Baher,6748.0,Iran,False,False,False,229,1120.8721329565026,1182.423543787119,1291.7067096649814,1198.469645199051,1186.6579529762164,1235.3701198635038,1215.4885273806108,1229.9512878721234,1142.6599028727055,2,False,2,0.0,,
Ana Cvetanovska,Ana Cvetanovska,4070.0,North Macedonia,False,False,False,229,1070.1455995008334,1107.1173115305664,1245.9482438851066,1143.332269539367,1173.7817052976582,1258.272126059885,1155.885220761717,1226.3772544590686,1072.425053173723,2,False,2,0.0,,
Kathrine Rolsted Harsem,Kathrine Rolsted Harsem,500.0,Norway,False,True,False,228,1441.7543332009282,1429.5943159547976,1382.1588747474186,1408.4347158320877,1466.715670205033,1465.9136205057976,1480.5471207936876,1407.7463938608462,1449.285533224815,6,False,6,,0.0,0.0
France Pignot,France Pignot,10314.0,France,False,True,False,228,1320.3342796954562,1292.469670126842,1284.5061347782505,1307.7677956328532,1321.6216045517815,1296.772238720088,1326.2806719473297,1281.7206148488178,1320.6393317772215,6,False,6,,0.0,0.0
Cloe Pagnier,Cloe Pagnier,10319.0,France,False,True,False,228,1317.9125585050092,1317.1321431083445,1311.0134337382851,1276.467531757712,1288.9918713386503,1292.8932454906246,1287.206110976039,1309.5883450657382,1277.2627356672754,6,False,6,,0.0,0.0
Martine Engebretsen,Martine Engebretsen,2292.0,Norway,False,True,False,228,1317.772891252887,1253.204983093901,1268.9863759327482,1263.8116399076755,1320.1553378030285,1304.612468527538,1330.8017642694513,1279.850437766201,1320.6365215820538,6,False,6,,0.0,0.0
Nora Elisabeth Falster,Nora Elisabeth Falster,8959.0,Norway,False,True,False,228,1304.4706186457854,1289.5460191207335,1265.7129811314437,1281.772763603947,1313.2529275028553,1276.85266477416,1324.0967508280405,1273.4425504881278,1297.914795674966,6,False,6,,0.0,0.0
Maija Tiainen,Maija Tiainen,9383.0,Finland,False,True,False,228,1287.6315768743293,1286.2904429936034,1284.01968289677,1257.4551816857868,1259.1209788535602,1255.6429183230382,1274.399893890754,1283.4119837559856,1262.8430847098905,6,False,6,,0.0,0.0
Maren Hjelmeset Kirkeeide,Maren Hjelmeset Kirkeeide,10439.0,Norway,False,True,False,228,1284.8665829809725,1272.688344851212,1276.3933291676717,1287.052187954517,1272.8831709271526,1278.7573138550372,1274.399893890754,1281.5463410065895,1294.6737966532514,6,False,6,,0.0,0.0
Frida Hallquist,Frida Hallquist,1791.0,Sweden,False,True,False,228,1279.957797130127,1278.7001621643633,1225.433443722332,1273.0668223121222,1249.6226705790475,1262.8584502911403,1244.5725212731668,1226.0813255139603,1274.4658984786574,6,False,6,,0.0,0.0
Anja Mandeljc,Anja Mandeljc,1868.0,Slovenia,False,False,False,228,1258.8294445666218,1285.046106130907,1268.6908603108782,1282.7932347691524,1173.2917322228614,1201.476209316774,1187.230486648742,1239.94480723771,1260.3697541450192,4,False,4,0.0,,
SEMENIUK Katya,Katya Semeniuk,9032.0,Canada,True,False,False,228,1254.9988661122345,1247.135811753324,1287.184652534719,1254.7522092184067,1249.976790513669,1281.2230770518092,1252.1776081177063,1287.8582298464935,1256.0444328307572,5,False,5,1.0,,
Ella Olsson,Ella Olsson,7891.0,Sweden,False,True,False,228,1251.47431813098,1249.902417773299,1278.631577632841,1265.3251445094138,1294.026158072993,1291.9253787221417,1287.7686074787096,1272.0002593746417,1258.8016305029337,6,False,6,,0.0,0.0
Ekaterina Krylatkova,Ekaterina Krylatkova,908.0,Russia,False,False,False,228,1231.1331822512154,1252.249184977191,1271.769248851641,1276.196560755324,1266.808999672426,1279.0116181212695,1281.721319565215,1258.5483920479817,1266.242510640633,1,False,1,0.0,,
Teiloora Ojaste,Teiloora Ojaste,1970.0,Estonia,False,False,False,228,1174.8019926641969,1233.7886095221572,1227.7481540966803,1262.0286068089868,1223.065155418593,1248.8518630092028,1234.6978369861054,1245.8636152625631,1206.5661539874168,4,False,4,0.0,,
Anne Kyllönen,Anne Kyllönen,45.0,Finland,False,True,False,227,1334.6267343745417,1316.767103413344,1321.403610888588,1289.021419991552,1384.3821587132734,1383.8357230593404,1315.0622891987991,1332.828384802488,1301.241999767064,6,False,6,,0.0,0.0
Sofie Nordsveen Hustad,Sofie Nordsveen Hustad,1863.0,Norway,False,True,False,227,1294.3734203773922,1293.8947982056218,1245.0434346938162,1290.7418406436943,1248.480781820916,1278.1939345903436,1252.754318329845,1246.3606288097185,1290.8667697273838,6,False,6,,0.0,0.0
Theresa Fürstenberg,Theresa Fürstenberg,6801.0,Germany,False,True,False,227,1291.6967096161934,1287.3580068839517,1280.8832019615986,1296.15200180409,1304.017715757405,1279.35179396842,1342.180022269248,1266.715581014507,1319.800488465899,6,False,6,,0.0,0.0
Justine Gaillard,Justine Gaillard,11576.0,France,False,True,False,227,1286.8142823895475,1278.647478275216,1273.0213097393223,1299.611765473336,1308.483028408387,1295.2285953885223,1289.8030488445734,1277.5420766135337,1289.1627704509435,6,False,6,,0.0,0.0
Onnela Rodendau,Onnela Rodendau,9392.0,Estonia,False,False,False,227,1265.162603496091,1216.338359776278,1242.434574628474,1264.2749223736723,1266.489804054953,1262.9779574860893,1254.2060126040244,1221.9384874600596,1259.0268309735984,4,False,4,0.0,,
Larisa Ryasina,Larisa Ryasina,80.0,Russia,False,False,False,227,1224.3531160355112,1237.9615530711037,1261.8146722907818,1206.7251745292754,1218.4658555279714,1268.179329101952,1205.550195962806,1261.1039734515516,1175.8485929023807,1,False,1,0.0,,
Katerina Paul,Katerina Paul,1856.0,Australia,False,False,False,227,1213.3713477698432,1269.0140181309391,1272.2669282125182,1249.8733027804064,1232.7051832279003,1284.796389444537,1176.1024636374607,1267.1311344379606,1205.6660305705311,3,False,3,0.0,,
Karolina Grohova,Karolina Grohova,124.0,Czechia,False,False,False,227,1211.8813506549895,1151.580305389379,1195.7123813052972,1170.1279961920793,1277.846024948876,1304.8746377686557,1239.2991735490714,1237.4570791575436,1191.7902704942403,5,False,5,0.0,,
Aleksandra Kolodziej,Aleksandra Kolodziej,8064.0,Poland,False,False,False,227,1195.1157631548433,1194.2019579955106,1219.1524161129526,1253.0208608195628,1238.1173505276388,1263.0622841942247,1236.2131055336563,1214.6500560734682,1222.8804762824348,4,False,4,0.0,,
Eduarda Ribera,Eduarda Ribera,7448.0,Brazil,False,False,False,227,1184.431908329165,1248.779520442799,1252.1836453449607,1300.0,1212.0551629957763,1237.8205425548083,1235.1506243434928,1207.172801080539,1235.5418178132593,2,False,2,0.0,,
Karen Chanloung,Karen Chanloung,3813.0,Thailand,False,False,False,227,1087.753774314686,1118.456333041767,1184.0398369404315,1153.6892374716565,1159.76554309596,1242.9568807571604,1133.3222447836931,1163.7962916001425,1103.9575109449377,2,False,2,0.0,,
Anne Kjersti Kalvå,Anne Kjersti Kalvå,1498.0,Norway,False,True,False,226,1546.6190227591865,1544.3048746778825,1449.5768292870368,1519.6448626902013,1451.6411487172782,1365.5556478852177,1465.8775032337942,1453.7769594543988,1545.0043019656557,6,False,6,,0.0,0.0
Liliane Gagnon,Liliane Gagnon,7427.0,Canada,False,False,False,226,1419.9253269000278,1366.6530218220992,1253.1887782278725,1363.7484839162305,1380.8044698701765,1254.38118325674,1442.3565532323248,1245.4116507936874,1451.418197255385,5,False,5,0.0,,
Kati Roivas,Kati Roivas,2030.0,Finland,False,True,False,226,1291.844266633522,1291.0800806421955,1289.7660875004108,1272.8933451895998,1250.3326974579709,1271.9421983988768,1254.5877742240248,1290.277564344854,1248.6698747345886,6,False,6,,0.0,0.0
Margot Tirloy,Margot Tirloy,10829.0,France,False,True,False,226,1288.8394374236486,1268.444807105768,1257.4859396637949,1306.643047071117,1306.2078272318065,1280.2341810470948,1346.622404242534,1255.9245592000543,1346.0491812885937,6,False,6,,0.0,0.0
Lara Dellit,Lara Dellit,6690.0,Germany,False,True,False,226,1287.349943896129,1257.4490035612926,1280.7229708350842,1281.6477364806697,1289.036320550371,1285.8810957324388,1281.2391089298076,1275.1975165955555,1283.1788188032947,6,False,6,,0.0,0.0
Mariel Merlii Pulles,Mariel Merlii Pulles,1969.0,Estonia,False,False,False,226,1280.8412767988125,1255.8147141454328,1245.5947168032546,1282.2222564858985,1322.5687043377438,1277.9012344351231,1335.6332605581472,1247.594216876383,1308.293298365646,4,False,4,0.0,,
Selene Rossi,Selene Rossi,10816.0,Finland,False,True,False,226,1267.7016938999998,1281.706496073416,1305.424762898576,1279.8284956203956,1283.6479301791103,1302.8839195957555,1272.2735917903462,1314.3864958696606,1258.717948420904,6,False,6,,0.0,0.0
Eevi-Inkeri Tossavainen,Eevi-Inkeri Tossavainen,6985.0,Finland,False,True,False,226,1238.3708693759138,1284.5338183248691,1293.6527407779492,1286.9652535366688,1242.5133843454323,1282.1781625632802,1222.8538222275756,1280.3905057877807,1231.7252533832873,6,False,6,,0.0,0.0
Chunxue Chi,Chunxue Chi,1660.0,China,False,False,False,226,1216.1089386384715,1253.982104752052,1250.4508247387384,1252.0463304635507,1209.1191715223692,1160.0760338189789,1275.8753896591993,1191.2356720010534,1271.7212440277692,2,False,2,0.0,,
Katya Galstyan,Katya Galstyan,568.0,Armenia,False,False,False,226,1099.2542255481635,1106.5105652415175,1181.1343382005834,1182.396994528974,1186.2346201345172,1175.4010389416048,1229.6570004422952,1154.7159247196737,1166.449783716031,3,False,3,0.0,,
Dinigeer Yilamujiang,Dinigeer Yilamujiang,6575.0,China,False,False,False,226,1098.926954801531,1115.2554283624045,1199.2532307778702,1175.6713419834691,1180.3974442334556,1204.1914755027624,1189.1339335873952,1159.3488854919424,1139.6488699565011,2,False,2,0.0,,
Silje Theodorsen,Silje Theodorsen,1623.0,Norway,False,True,False,225,1492.1086115237254,1513.4681851690011,1445.5496896595205,1439.0051248920895,1281.8681045191008,1274.108874494524,1291.9003547028444,1442.514782351834,1426.6924462786817,6,False,6,,0.0,0.0
Elin Näslund,Elin Näslund,10144.0,Sweden,False,True,False,225,1300.4308352133687,1283.2026266083171,1303.379670785786,1276.478617138235,1298.5799108572353,1298.7064918516523,1296.5796762848229,1304.6553124623815,1297.7304032026516,6,False,6,,0.0,0.0
Lucia Isonni,Lucia Isonni,9320.0,Italy,False,True,False,225,1294.112699971064,1266.7668603901827,1283.5870644062816,1285.3194150124614,1294.5772478280687,1288.7716806823685,1294.7361283245164,1291.786450565719,1274.158432823261,6,False,6,,0.0,0.0
Oliwia Busko,Oliwia Busko,8069.0,Poland,False,False,False,225,1249.484530101539,1178.258353635988,1229.337732342523,1246.0753356736473,1249.634998717349,1267.1178823353937,1261.379883358161,1267.5162098133328,1271.12306955569,4,False,4,0.0,,
Erin Bianco,Erin Bianco,10281.0,USA,False,False,False,225,1232.179287728525,1282.6848243566285,1292.5602498526753,1291.1463126264837,1235.4224908025756,1227.7419889094183,1266.177576992056,1232.8240750295663,1267.309967264028,7,True,12,0.0,,
Kseniya Shalygina,Kseniya Shalygina,5390.0,Kazakhstan,False,False,False,225,1109.9897340215348,1108.1270008528215,1155.8352488803712,1165.0922481497378,1174.85477422973,1168.8444509718636,1205.2697347849055,1118.7409823132891,1161.5298023817556,4,False,4,0.0,,
Tuva Bygrave,Tuva Bygrave,6448.0,Australia,False,False,False,225,1082.71623322733,1113.5568490628857,1211.1017776296392,1174.8878740398636,1182.5525950159467,1179.254678129858,1249.606710596819,1138.223770672646,1163.9273722786595,3,False,3,0.0,,
Magdalena Kobielusz,Magdalena Kobielusz,6458.0,Poland,False,False,False,225,1062.6991458590885,1093.7097482207507,1161.4926957093155,1217.0808009421744,1152.0154545557752,1214.2408312419805,1146.8457898191823,1141.8222841374225,1140.8608574168104,4,False,4,0.0,,
Melissa Gal,Melissa Gal,4034.0,France,False,True,False,224,1373.331072120398,1253.8934438400552,1226.6525026594763,1293.1737392242474,1431.833356212236,1343.5238447755478,1443.278622428433,1305.9162947980324,1397.089875172156,6,False,6,,0.0,0.0
Johanne Hauge Harviken,Johanne Hauge Harviken,2345.0,Norway,False,True,False,224,1355.9353106495626,1311.5996220304723,1290.8099775207772,1318.6288646349649,1349.4881423397287,1275.384348178814,1367.7140767390792,1291.31399557162,1361.6495018571616,6,False,6,,0.0,0.0
Maria Hartz Melling,Maria Hartz Melling,6790.0,Norway,False,True,False,224,1354.7106062847486,1294.5194790657747,1249.4760254379632,1291.7597541101966,1358.273333601379,1300.799381191588,1392.778210942031,1305.390024495108,1366.4344627543526,6,False,6,,0.0,0.0
Ingrid Andrea Gulbrandsen,Ingrid Andrea Gulbrandsen,4275.0,Norway,False,True,False,224,1328.432673325725,1204.157945136795,1247.9710544413915,1213.7612532326664,1325.885235852311,1321.4196731402758,1288.5566701573302,1319.4932786100544,1244.121635689222,6,False,6,,0.0,0.0
Oline Vestad,Oline Vestad,10434.0,Norway,False,True,False,224,1315.4021945362456,1316.7702494768146,1300.4685088327135,1313.752549652614,1273.5066762396834,1272.1761654835325,1286.9760464118522,1300.2524635947052,1317.739298447466,6,False,6,,0.0,0.0
KRAMER Kendall,Kendall Kramer,6650.0,USA,True,False,False,224,1315.0945062149956,1311.223714484399,1263.4854329205532,1306.8200197689118,1281.340491463842,1274.3913813368674,1280.6585535217234,1270.3883010699612,1311.4773617197006,7,True,12,1.0,,
Mao Yamazaki,Mao Yamazaki,12368.0,Japan,False,False,False,224,1295.8915126358602,1295.550412231181,1297.7664890606566,1297.8445649622668,1272.8831709271526,1278.7573138550372,1274.399893890754,1298.085198455186,1297.4150038700143,3,False,3,0.0,,
Anna-Kaisa Saari,Anna-Kaisa Saari,3085.0,Finland,False,True,False,224,1286.8322506766622,1284.8924810530366,1270.6097934804595,1317.2160706899892,1235.2123727359628,1274.6692135591684,1244.8325166399238,1270.0191422833643,1322.2537378546858,6,False,6,,0.0,0.0
Tuva Anine Brusveen-Jensen,Tuva Anine Brusveen-Jensen,8955.0,Norway,False,True,False,224,1286.460852857909,1283.950820714883,1287.0694818591885,1300.2966904495283,1247.6509109755496,1269.6306590417073,1256.4167925926506,1287.9115998579473,1300.298542363998,6,False,6,,0.0,0.0
Alexandra Nilsson,Alexandra Nilsson,11602.0,Sweden,False,True,False,224,1266.7927200229574,1265.2205717042225,1271.7874581691742,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1274.9483440968531,1265.4266579855885,6,False,6,,0.0,0.0
ANDERSON Renae,Renae Anderson,4749.0,USA,True,False,False,224,1202.9291503641575,1261.1626967485722,1288.2285425550854,1269.3540800848448,1226.7668615167868,1253.0604245243346,1236.6869527319943,1256.8715594404557,1219.0616281042735,7,True,12,1.0,,
