FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob
Alexey Zubkov,Alexey Zubkov,10931,Russia,False,False,False,0,1202.1745778035424,1225.7561401283056,1261.988217422372,1248.2047604971815,1240.213719957152,1252.700890627472,1253.6456807001907,1245.4065389735636,1215.4510907438046,2,False,2,0.0,0.0
Amirgali Muratbekov,Amirgali Muratbekov,17590,Kazakhstan,False,False,False,0,1201.8960549337453,1202.217843234345,1282.839318400124,1221.7706947297202,1269.6232805100271,1287.364604932437,1269.3019998481782,1275.266251843987,1213.155604419473,3,False,3,0.0,0.0
Jakob Gunnare,Jakob Gunnare,22629,Sweden,False,True,False,0,1201.7218318180824,1216.8704260846025,1252.5711361731774,1264.165220946932,1269.015048650966,1276.1680860190054,1271.0610207882592,1246.1609640201668,1246.280548112688,6,False,6,,0.0
Nicholas Torvund,Nicholas Torvund,19131,Norway,False,True,False,0,1201.6830056927415,1212.346714595495,1241.1371102411113,1257.163830293502,1285.173162729653,1283.7642539360884,1271.0610207882592,1212.1790346465214,1265.8676431105368,7,False,7,,0.0
Axel Palm,Axel Palm,21176,Sweden,False,True,False,0,1201.6279432852657,1250.0264768361392,1262.2626275855396,1281.4888543153625,1250.3428732277987,1260.1361626828548,1281.1963275956662,1225.0853258219784,1265.1018296309371,6,False,6,,0.0
Iliya Kuznetsov,Iliya Kuznetsov,12226,Russia,False,False,False,0,1201.3368883566357,1222.711870999841,1263.6924146393114,1246.2662204780213,1259.5905377092424,1260.9324260391825,1276.1956254328472,1246.3306031735633,1224.7320841773649,2,False,2,0.0,0.0
Saku Miettinen,Saku Miettinen,17235,Finland,False,True,False,0,1201.331601820258,1232.709183263213,1265.7339578215162,1270.9047866182557,1274.6223052970247,1274.2657760665377,1271.0610207882592,1234.396596478826,1259.4202935756457,6,False,6,,0.0
Niko Nättinen,Niko Nättinen,21220,Finland,False,True,False,0,1201.3168199167465,1207.1061183286467,1223.1747249710013,1255.2578407571991,1269.015048650966,1276.1680860190054,1271.0610207882592,1215.2753496838,1239.6110184154093,6,False,6,,0.0
Evgeniy Baiborodov,Evgeniy Baiborodov,9662,Russia,False,False,False,0,1201.052286032131,1224.225517767482,1258.6341158757607,1244.839917331982,1255.952896633014,1253.042403205489,1273.6569390330064,1238.16260853569,1233.1895535406463,2,False,2,0.0,0.0
Kai Meyers,Kai Meyers,14202,USA,False,False,False,0,1200.9793303766091,1235.7719229636848,1264.2773981766286,1268.3371482787686,1262.784086990201,1280.9291874217804,1271.2181637690085,1243.2772924508977,1243.550017225215,6,False,6,0.0,0.0
Yaroslav Sedyukov,Yaroslav Sedyukov,11819,Russia,False,False,False,0,1200.9287972894108,1247.3648896672248,1277.8363802971726,1273.4327000794908,1252.156176418419,1270.587111560006,1271.175551489163,1258.3064703156106,1242.0233476542946,2,False,2,0.0,0.0
Rodion Arbuzov,Rodion Arbuzov,-109813,Russia,False,False,False,0,1200.4934594657948,1243.867396424961,1272.0705126686908,1265.497848118686,1254.682327098987,1267.908442478492,1273.8874670382015,1255.6617986014437,1236.0762740256605,2,False,2,0.0,0.0
Noah Bradford,Noah Bradford,19648,Australia,False,False,False,0,1200.436005401165,1231.9306445542989,1287.6389048941578,1252.9627002333316,1270.673788557095,1294.0632496348298,1271.2711119652176,1280.127434607732,1218.7621741693715,3,False,3,0.0,0.0
Bosse Loevgren,Bosse Loevgren,20576,Sweden,False,True,False,0,1200.4210772122522,1222.7058763062666,1283.0167174662624,1239.7910108041451,1276.5990675907633,1277.3528927208777,1284.603980913081,1259.467605047673,1220.8655969061535,6,False,6,,0.0
Mathias Hølsveen,Mathias Hølsveen,19257,Norway,False,True,False,0,1200.156247394497,1221.033369865119,1238.8253321773848,1277.395645392115,1285.4616880252197,1276.5364255464942,1290.7098604338112,1205.519500119455,1263.3882603324253,7,False,7,,0.0
Tae-Hun Kim,Tae-Hun Kim,13381,South Korea,False,False,False,0,1200.1407948742924,1203.857563338621,1253.4638438629083,1270.7332410646532,1294.0443772287206,1290.457471260058,1271.0610207882592,1240.5558016261875,1266.492061809375,2,False,2,0.0,0.0
Aleksandar Grbovic,Aleksandar Grbovic,12827,Montenegro,False,False,False,0,1199.9096400169767,1243.5557431503576,1243.692796659458,1213.4414734932652,1231.5405331121592,1252.140936757438,1229.314458562592,1216.849081099715,1221.981396956018,2,False,2,0.0,0.0
Niklas Almaas,Niklas Almaas,19174,Norway,False,True,False,0,1199.9005022316785,1221.682185043244,1275.550287967901,1248.635654230434,1269.015048650966,1276.1680860190054,1271.0610207882592,1268.1055923361032,1226.9956277231545,7,False,7,,0.0
Jack Edström,Jack Edström,22480,Sweden,False,True,False,0,1199.821797606822,1213.4715637962286,1248.214967878774,1264.165220946932,1269.015048650966,1276.1680860190054,1271.0610207882592,1239.4346999175405,1250.370886883077,6,False,6,,0.0
Cirenzhandui ??,Cirenzhandui ??,18928,China,False,False,False,0,1199.726807467352,1212.2761310240548,1259.9971231650989,1253.9258562084638,1284.942154903981,1289.3304148498078,1300.454402253121,1249.2310345561875,1237.246097200869,3,False,3,0.0,0.0
Andrey Smolianin,Andrey Smolianin,5373,Russia,False,False,False,0,1199.6943289711055,1238.8875921471663,1270.06548948381,1244.1090314255136,1239.2781227089852,1252.4159764660023,1265.438349172917,1246.1054193583864,1226.099925722076,2,False,2,0.0,0.0
Hermod Ingemann Bangstad,Hermod Ingemann Bangstad,19181,Norway,False,True,False,0,1199.460665871635,1225.8647383120651,1232.505318568832,1284.0852020816058,1263.556621040805,1268.0848936239397,1294.292683580435,1217.3903197878255,1276.5419744306616,7,False,7,,0.0
Taschi Klaschka,Taschi Klaschka,14754,Canada,False,False,False,0,1199.3545483414596,1236.248394775125,1256.849859770888,1287.14109661542,1256.822185228169,1263.60159201284,1282.885121372626,1223.778166484537,1270.2018363774089,5,False,5,0.0,0.0
Aksel Bjørkhaug,Aksel Bjørkhaug,19167,Norway,False,True,False,0,1199.2319267023022,1209.873394992362,1239.8273849191746,1257.9744746885897,1289.1299972620272,1283.7642539360884,1271.0610207882592,1211.393100472398,1262.2822442347504,7,False,7,,0.0
Simon Nordlander,Simon Nordlander,19933,Sweden,False,True,False,0,1199.216511116989,1211.6134432698188,1248.1383551684164,1259.3542930809376,1274.9548311144144,1277.3528927208777,1295.8272384157983,1225.5391226092804,1254.2604681717569,6,False,6,,0.0
Andreas Hermansen,Andreas Hermansen,19210,Norway,False,True,False,0,1199.0638058247923,1208.3652684945257,1238.3559538908648,1251.096154302931,1266.928247782977,1263.713826944667,1290.019829474715,1211.2973281054285,1250.079276014166,7,False,7,,0.0
Davis Isom,Davis Isom,17971,USA,False,False,False,0,1199.0573596009458,1251.1214416435932,1281.6113351610873,1272.9094596314824,1244.8965563295696,1274.30885958104,1267.370274666735,1252.0065905498186,1239.6721423980157,6,False,6,0.0,0.0
Stefano Mich,Stefano Mich,17171,Italy,False,True,False,0,1198.9467628179716,1223.6068069523217,1228.264214129925,1271.5478485281412,1269.015048650966,1276.1680860190054,1271.0610207882592,1204.4613724447358,1258.0118099663607,6,False,6,,0.0
Ulrik Jonsson,Ulrik Jonsson,20553,Sweden,False,True,False,0,1198.6655231956747,1210.1155974046826,1241.662329684358,1264.977720946932,1269.015048650966,1276.1680860190054,1271.0610207882592,1233.9749908186757,1255.4838103460631,6,False,6,,0.0
Renta Yamaguchi,Renta Yamaguchi,19815,Japan,False,False,False,0,1198.4145947669676,1211.36476354715,1238.7285336834811,1261.2512651477866,1257.9987009179183,1250.226572082984,1300.084282520523,1194.6920009884484,1269.001120068183,4,False,4,0.0,0.0
Dmitriy Kolomeyets,Dmitriy Kolomeyets,11037,Kazakhstan,False,False,False,0,1198.2547908263452,1219.2648138212069,1273.4756878895892,1262.1824235217018,1267.1103963894927,1278.4384009614605,1269.308181855473,1253.7072299064414,1238.8332241228925,3,False,3,0.0,0.0
Assylkhan Bakytov,Assylkhan Bakytov,17620,Kazakhstan,False,False,False,0,1198.1981973148695,1228.3444404185611,1276.754552845947,1267.7782696919778,1259.593609160063,1271.7585341897825,1267.6650818623411,1251.2458252427816,1244.3342882448892,3,False,3,0.0,0.0
Dagur Benediktsson,Dagur Benediktsson,5956,Iceland,False,False,False,0,1197.881552090458,1198.1099175551446,1272.855745760339,1248.7035815463269,1293.86020266721,1290.9501487771024,1299.595519519005,1275.513446446748,1242.9955796795978,2,False,2,0.0,0.0
Yegor Kadyrov,Yegor Kadyrov,17464,Kazakhstan,False,False,False,0,1197.7890620270796,1234.0259243329092,1280.0283598890826,1270.2316540167633,1255.8196893064123,1268.2025175362717,1266.622603178437,1250.3349713700277,1245.560731024109,3,False,3,0.0,0.0
Nikita Shestakov,Nikita Shestakov,17262,Russia,False,False,False,0,1197.7152093979803,1243.4965664435888,1275.8854754427523,1261.4427528440488,1251.659321418952,1260.5104387976014,1276.286372578477,1248.2963138066402,1232.0854586749906,2,False,2,0.0,0.0
Anton Elvseth,Anton Elvseth,5480,Sweden,False,True,False,0,1197.7144590610676,1205.3186887250426,1229.1432175979692,1221.5330765912204,1263.7037399438382,1271.256716181678,1276.7417856933105,1204.1868400087913,1209.9825445092565,6,False,6,,0.0
Nikita Pushkarev,Nikita Pushkarev,13142,Kazakhstan,False,False,False,0,1197.6745601755313,1233.9477625797044,1280.438172492058,1270.8707290504026,1254.4648193244718,1263.421378203008,1273.2117581571842,1248.535293867031,1249.9826606975828,3,False,3,0.0,0.0
Malte Jutterdal,Malte Jutterdal,14814,Sweden,False,True,False,0,1197.6212029733665,1190.2305580158477,1232.2045366749408,1246.4483131727102,1292.6517730838789,1303.656733768841,1281.0516420332103,1247.0251504308103,1222.4428366833624,6,False,6,,0.0
Francesco Ferrari,Francesco Ferrari,9806,Italy,False,True,False,0,1197.5316272665389,1219.271402658108,1219.8883987263494,1251.0325553423716,1262.9382219504043,1268.5204066503438,1276.6761617795023,1189.664777452221,1239.353039399868,6,False,6,,0.0
Joseph Walling,Joseph Walling,14871,USA,False,False,False,0,1197.400351608789,1254.016216773979,1287.6083123503188,1269.0829236453146,1249.295646378015,1274.3350602883563,1272.8945145123787,1258.2167649180058,1239.4361665089814,6,False,6,0.0,0.0
Shunsuke Koike,Shunsuke Koike,13432,Japan,False,False,False,0,1197.2101936802444,1223.4163960476076,1256.397052285245,1262.4686469477738,1266.570559493128,1291.3549223663963,1264.9550461238684,1242.174353579205,1234.773293832606,4,False,4,0.0,0.0
Ask Jørgensen,Ask Jørgensen,19148,Norway,False,True,False,0,1197.1058235642472,1201.903179940634,1255.0573348088988,1237.016514938054,1280.4756393372347,1270.1701007089257,1297.192067475395,1223.9373859669324,1242.7912043549177,7,False,7,,0.0
Ola Aurmo,Ola Aurmo,16957,Norway,False,True,False,0,1197.0082009515645,1207.7459393385045,1254.3558707379975,1246.6673560018237,1294.555176950759,1276.1680860190054,1298.1992317202114,1239.832125957569,1240.0616394203812,7,False,7,,0.0
Jae-Hyun Choi,Jae-Hyun Choi,13391,South Korea,False,False,False,0,1196.970494461736,1205.245840731064,1261.289794870975,1263.061119774495,1295.5976629817353,1294.8536818124414,1271.0610207882592,1253.794373415182,1253.0665429932355,2,False,2,0.0,0.0
Sivert Borgen,Sivert Borgen,19117,Norway,False,True,False,0,1196.9109598663538,1176.2805880207857,1220.566560225472,1225.4799847354016,1284.995257424989,1253.1066365456911,1303.2676617956445,1184.7655725961984,1250.2987866367228,7,False,7,,0.0
Ivan Kustov,Ivan Kustov,10966,Russia,False,False,False,0,1196.8008302984304,1244.7101498638026,1274.260599655113,1268.5049440776988,1252.7799430454188,1269.8538548832296,1259.7749784624048,1254.0305981285364,1232.6540451181356,2,False,2,0.0,0.0
Kirill Petrov,Kirill Petrov,5376,Russia,False,False,False,0,1196.6856836177133,1233.2094477086223,1260.080044256279,1255.826840906223,1199.5996275179612,1253.649425771578,1212.3355098528095,1236.1307803903862,1211.663935582565,2,False,2,0.0,0.0
Waltteri Vinkanharju,Waltteri Vinkanharju,3648,Finland,False,True,False,0,1196.4604329200454,1193.5027253745527,1225.79503975107,1222.8850077799136,1248.9244748117535,1257.0557733203043,1258.9832605414845,1223.2386144916666,1200.6652202984362,6,False,6,,0.0
Ayan Kaiyrgaziyev,Ayan Kaiyrgaziyev,17596,Kazakhstan,False,False,False,0,1196.1388281296995,1224.5931222467748,1274.5202846964842,1271.404566040106,1259.9802790795104,1272.0581342882651,1268.9806333615588,1248.1875638476165,1249.187711900147,3,False,3,0.0,0.0
Arvid Welin,Arvid Welin,20571,Sweden,False,True,False,0,1196.0827160075985,1210.8064159900068,1244.7866067086868,1264.165220946932,1269.015048650966,1276.1680860190054,1271.0610207882592,1235.530800105606,1250.370886883077,6,False,6,,0.0
Jørgen Harby,Jørgen Harby,12365,Norway,False,True,False,0,1196.056360126574,1183.427039083212,1222.2502491721568,1229.8469933259266,1293.9950047131802,1293.8082290966624,1271.0610207882592,1201.9480336590836,1240.0875526449383,7,False,7,,0.0
Kirill Arkhipkin,Kirill Arkhipkin,10510,Russia,False,False,False,0,1196.0168541703144,1233.143649535229,1252.7684075149937,1257.2990072383463,1242.9649068619142,1255.5847459574422,1261.0415966602493,1235.5585059541677,1228.9829318628767,2,False,2,0.0,0.0
Viktor Norberg,Viktor Norberg,21192,Sweden,False,True,False,0,1195.8824028762342,1205.9930146929391,1221.1334448179666,1282.8267382674826,1291.350942228274,1292.4175315041475,1282.388380173211,1209.4032210775206,1266.253165018696,6,False,6,,0.0
Lassi Juhanoja,Lassi Juhanoja,6459,Finland,False,True,False,0,1195.5719971753429,1213.0869932205835,1235.6986292541333,1274.4111729792016,1265.1084557104252,1266.9568689782532,1287.8843936763335,1210.050946105988,1262.8503700229503,6,False,6,,0.0
Tomasz Wasowicz,Tomasz Wasowicz,17519,Poland,False,False,False,0,1195.457649626352,1231.3836915102197,1281.6303345618308,1242.57199234977,1192.258568299378,1210.470422352871,1262.7120822945756,1225.4596108014885,1220.8861541200315,3,False,3,0.0,0.0
Valts Skujins,Valts Skujins,22794,Latvia,False,False,False,0,1195.3281298301652,1225.3254102725102,1266.708660350042,1264.4047866182557,1274.6223052970247,1274.2657760665377,1271.0610207882592,1237.4719021353003,1249.1944466496732,3,False,3,0.0,0.0
Alexandr Bezgodko,Alexandr Bezgodko,17591,Kazakhstan,False,False,False,0,1195.1891746608362,1223.522624674364,1272.955058417083,1272.0191300474262,1263.228579265599,1274.519338850147,1270.0388643601384,1249.0803109273468,1247.9008340258056,3,False,3,0.0,0.0
SILVA Manex,Manex Silva,12689,Brazil,True,False,False,0,1194.7538730422937,1159.296479837201,1219.0950800312091,1218.1379049568025,1268.4847285805995,1289.0631948004177,1256.9567936317094,1231.2495799505311,1214.479693540159,2,False,2,1.0,0.0
Olle Långberg,Olle Långberg,19774,Sweden,False,True,False,0,1194.270947679065,1212.6951056572304,1260.1078619498237,1257.1129935746503,1269.015048650966,1276.1680860190054,1271.0610207882592,1249.8426955774517,1241.912855603951,6,False,6,,0.0
Vladimir Lekomtsev,Vladimir Lekomtsev,17273,Russia,False,False,False,0,1194.1123966890982,1232.1695181563998,1252.047617686718,1258.5642070147055,1266.3866738481297,1288.230519454135,1263.0139707442072,1241.2482014290754,1227.217239576395,2,False,2,0.0,0.0
Petter Østtun,Petter Østtun,19295,Norway,False,True,False,0,1193.7109990186118,1237.792325562416,1279.8769125653216,1264.8172955200685,1265.501783940839,1267.183104500475,1283.4519090334566,1244.974114195073,1238.4720088654612,7,False,7,,0.0
Oskar Lockert Skjold,Oskar Lockert Skjold,12987,Norway,False,True,False,0,1193.6599140218302,1153.1108974212907,1188.4785804690152,1207.308082354615,1234.988003049613,1214.845416636585,1283.0329364271995,1135.1941172865863,1239.8549276665208,7,False,7,,0.0
Theo Mattei,Theo Mattei,19775,Sweden,False,True,False,0,1193.221164723532,1181.873777619594,1205.3562903819518,1241.79138072132,1238.5627367446816,1237.266777061072,1285.4065707558766,1177.9866533572892,1243.888187129069,6,False,6,,0.0
Johannes Kuchl,Johannes Kuchl,21898,Germany,False,True,False,0,1193.0676860843323,1215.1335038245231,1247.9344769951597,1270.7041589869073,1292.6806024356822,1294.0648673391174,1271.0610207882592,1234.2686222118152,1259.7692412698043,6,False,6,,0.0
Pål Jonsson,Pål Jonsson,12797,Sweden,False,True,False,0,1192.8733604642307,1168.8076195947417,1206.2084444034258,1216.5218212098684,1263.1117196744206,1274.7102284457142,1271.5093939194996,1201.6698822709232,1212.7094720852513,6,False,6,,0.0
Mario Baessler,Mario Baessler,18936,Switzerland,False,True,False,0,1192.7785905668895,1196.9970966203157,1245.8818308877023,1250.6271647278836,1282.1364730235598,1295.6744765784476,1270.9012620358626,1247.871546258934,1221.643246894479,6,True,11,,0.0
Aapo Valiharju,Aapo Valiharju,22798,Finland,False,True,False,0,1192.6143840993868,1225.3254102725102,1266.708660350042,1264.4047866182557,1270.6654707646503,1269.961593557032,1271.0610207882592,1234.3008714501814,1249.1944466496732,6,False,6,,0.0
Alexi Pirttikoski,Alexi Pirttikoski,17650,Sweden,False,True,False,0,1192.516167636134,1205.4413429728834,1225.8202281330289,1265.2028214231,1269.015048650966,1276.1680860190054,1271.0610207882592,1212.0698691435637,1253.569274450971,6,False,6,,0.0
Erik Mathiesen,Erik Mathiesen,17570,Norway,False,True,False,0,1192.4729517807125,1158.822589269335,1198.9967469066255,1212.5307671553871,1250.4213766404996,1243.2223212961117,1271.510194327742,1177.865529649731,1215.1112764464474,7,False,7,,0.0
Tor Rönnestrand,Tor Rönnestrand,19656,Sweden,False,True,False,0,1192.3255015839038,1230.033346583214,1243.1186669281828,1285.9197576456852,1258.7689137242917,1253.7759408528825,1271.0610207882592,1202.164220975822,1281.5988562094444,6,False,6,,0.0
Seth Nordin,Seth Nordin,22620,Sweden,False,True,False,0,1192.0572140370527,1230.2695932797117,1258.3332845107734,1269.040220946932,1263.01824599176,1260.1361626828548,1271.0610207882592,1219.100103303903,1260.5967338090493,6,False,6,,0.0
Jussi Hyytiäinen,Jussi Hyytiäinen,12634,Finland,False,True,False,0,1192.0010031650202,1203.357151217661,1242.7519475794911,1259.0604260886157,1289.6606177461665,1290.0432121559493,1287.877139271564,1233.9614643066648,1239.7777211947348,6,False,6,,0.0
Markus Hallen Johansson,Markus Hallen Johansson,5572,Sweden,False,True,False,0,1191.832539473685,1200.5541972314977,1219.39908421345,1237.5811658097175,1263.6362648290967,1258.560608764776,1275.7836445355165,1200.2487847678483,1241.601123745403,6,False,6,,0.0
Sigurd Aarthun,Sigurd Aarthun,17568,Norway,False,True,False,0,1191.7429753223885,1227.6840778400262,1256.5607125867666,1269.7936247657374,1253.9239681863687,1249.1678949612242,1271.0610207882592,1224.3670864558908,1261.3729751171152,7,False,7,,0.0
Jesper Jakobsson,Jesper Jakobsson,20549,Sweden,False,True,False,0,1191.661862766097,1206.405877397243,1230.066128644879,1271.9304567403958,1285.9897990530192,1284.3669580855076,1271.0610207882592,1211.9379479034792,1266.969067604213,6,False,6,,0.0
Joel Nilsson,Joel Nilsson,20577,Sweden,False,True,False,0,1191.1902511628573,1209.6168547464606,1247.093687184742,1253.4445142619436,1279.121515150068,1277.3528927208777,1294.7931651189424,1221.0841636553555,1245.829174148898,6,False,6,,0.0
David Pesta,David Pesta,17352,Czechia,False,False,False,0,1191.1569970326846,1187.1507924384462,1244.6948068429576,1237.3690264502195,1261.75245637391,1275.5626979088156,1269.984521187112,1230.6164693844582,1218.0915704696677,5,False,5,0.0,0.0
Vladislav Khamidulin,Vladislav Khamidulin,12521,Russia,False,False,False,0,1190.7605775581287,1246.7393908313695,1282.5409037695515,1261.6389205877515,1255.762813432948,1275.698137801789,1262.5402851709082,1267.5980432292515,1220.3554616169058,2,False,2,0.0,0.0
Elias Nikolai Veseth Høgbakk,Elias Nikolai Veseth Høgbakk,19158,Norway,False,True,False,0,1190.5861906117004,1212.0709888214517,1254.8795682759016,1252.7000168912598,1281.2088410355525,1283.7642539360884,1288.857210715945,1241.896734352981,1234.4269947568018,7,False,7,,0.0
Herman Møller Gløersen,Herman Møller Gløersen,12936,Norway,False,True,False,0,1190.44140397801,1189.111553712368,1229.9121960856896,1238.8838177093749,1279.7894606726393,1296.631277931307,1281.4982312215252,1228.0303636506226,1237.843855600273,7,False,7,,0.0
Takahiro Suzuki,Takahiro Suzuki,5544,Japan,False,False,False,0,1190.125143900053,1166.1980569133086,1190.0398596822972,1217.2992031464023,1268.9084645129092,1256.7476203363483,1286.4185312825844,1189.6934525797064,1217.4921434186006,4,False,4,0.0,0.0
Viking Olsson,Viking Olsson,19773,Sweden,False,True,False,0,1190.0761914448765,1209.2452371245631,1250.91486757581,1261.1350790704869,1294.9799792805932,1276.1680860190054,1294.7931651189424,1239.9513373268942,1241.02972371795,6,False,6,,0.0
Miroslav Kuprin,Miroslav Kuprin,17681,Russia,False,False,False,0,1189.860268789574,1245.3471821671426,1280.5510041964787,1260.0688676874115,1228.7426065673765,1244.0129959521764,1256.9698334483826,1246.768420841189,1218.1497071514934,2,False,2,0.0,0.0
Nicholas Randall,Nicholas Randall,14752,Canada,False,False,False,0,1189.8403483800205,1196.5671799923248,1236.9060155099528,1258.5723684987731,1259.133551489817,1270.9329892458268,1279.2563732560156,1214.532961779786,1248.4889942357777,5,False,5,0.0,0.0
Topi Huttunen,Topi Huttunen,9708,Finland,False,True,False,0,1189.791570875737,1179.2720445086525,1220.1701737758644,1241.1489941472923,1277.2692210764103,1289.304400816258,1280.5383671570785,1213.5836885258502,1228.785579210803,6,False,6,,0.0
Hannes Mickelsson,Hannes Mickelsson,17652,Sweden,False,True,False,0,1189.685045632243,1188.777879188346,1225.451202324584,1241.0158180108087,1263.926407092545,1265.885801817533,1273.9257684398162,1200.375756790084,1225.7853991173347,6,False,6,,0.0
Anton Packalen,Anton Packalen,19953,Finland,False,True,False,0,1189.609639129081,1222.5621167791096,1258.3264644851774,1269.2797866182557,1274.1858147667567,1282.7374352883614,1284.5711691223105,1233.6725510025394,1247.5859965490124,6,False,6,,0.0
Elias Redman,Elias Redman,21183,Sweden,False,True,False,0,1189.5850167244566,1230.9560168217592,1261.801737935616,1272.3986433756477,1271.017473527395,1276.1680860190054,1271.6361121359348,1253.2087373175602,1237.0284384023155,6,False,6,,0.0
Gabriel Strid,Gabriel Strid,9514,Sweden,False,True,False,0,1189.4245901257543,1204.289991176953,1220.2693161274117,1238.2014278062336,1250.8743840878983,1257.3259456372082,1270.8619996803295,1189.9153351719106,1221.038056937837,6,False,6,,0.0
John Schwinghamer,John Schwinghamer,14876,USA,False,False,False,0,1189.271623308994,1204.55399080596,1261.2880342728486,1242.369291393945,1266.387186014033,1278.5585551437616,1269.9985419586271,1248.1382754331228,1216.440139631498,6,False,6,0.0,0.0
Apostolos Angelis,Apostolos Angelis,2848,Greece,False,False,False,0,1189.082907228068,1207.8861876427109,1299.8431398286075,1207.0472964369546,1226.635971712505,1230.0979270206897,1240.2986485504512,1242.461636288955,1191.7830841618063,2,False,2,0.0,0.0
Stepan Sazonov,Stepan Sazonov,17675,Russia,False,False,False,0,1188.7182018867322,1222.6969365872974,1260.522010384777,1253.1531327802438,1248.736873448895,1263.7971604452275,1257.8728299409208,1247.338899296949,1219.963267229447,2,False,2,0.0,0.0
Iiro Uusitalo,Iiro Uusitalo,12622,Finland,False,True,False,0,1188.0559714037172,1208.4022139709707,1247.9585086041193,1261.7974540457592,1272.6430629666506,1276.1680860190054,1270.736206463664,1244.9323034605002,1231.8798957944102,6,False,6,,0.0
Max Mahaffy,Max Mahaffy,18742,Canada,False,False,False,0,1187.9735648262586,1205.6352024340786,1264.3506144820617,1247.347609169267,1256.5241782474627,1287.3965012465871,1258.6657137278632,1253.8838352576377,1213.7375694815034,5,False,5,0.0,0.0
Joseph Lynch,Joseph Lynch,20510,USA,False,False,False,0,1187.3296067762485,1217.405454364435,1266.7316184794367,1252.3745542945803,1254.7298476597452,1260.116058377765,1290.5636914626289,1229.824873560036,1239.4774267050584,6,False,6,0.0,0.0
Skylar Patten,Skylar Patten,14195,USA,False,False,False,0,1186.9413751002132,1234.1950721999017,1268.8744055198713,1259.971374763598,1239.787159343556,1268.3430715516035,1246.4163187531824,1243.737487920382,1213.388243367995,6,False,6,0.0,0.0
Laurits Linge Glomnes,Laurits Linge Glomnes,19175,Norway,False,True,False,0,1186.8293671459835,1233.826937387416,1271.6284341937971,1245.204305445592,1258.270332784636,1281.705126545761,1277.6838937059008,1280.989325841036,1215.978150572259,7,False,7,,0.0
Jani Peltotalo,Jani Peltotalo,3550,Finland,False,True,False,0,1186.7921108377654,1192.1536165548418,1224.0585080597457,1244.7576601554786,1269.015048650966,1276.1680860190054,1271.0610207882592,1217.963307555209,1231.138478910959,6,False,6,,0.0
Yusuf Emre Firat,Yusuf Emre Firat,8121,Turkey,False,False,False,0,1186.6686991397526,1211.653487146534,1262.2985390950082,1224.5061404183364,1261.173190226745,1283.0922805450416,1258.0777270244298,1274.8024198156843,1187.6640917788486,2,False,2,0.0,0.0
Micha Büchel,Micha Büchel,12800,Liechtenstein,False,False,False,0,1186.6079887772382,1186.131685549452,1285.8877372324532,1208.310440077691,1298.6279522060051,1297.151661436685,1271.0610207882592,1283.3579407493928,1193.7895609962948,2,False,2,0.0,0.0
Alexander Trofimov,Alexander Trofimov,10490,Russia,False,False,False,0,1186.577506620668,1242.5565656878384,1268.974665212022,1257.7513764328892,1234.2680402443675,1257.9500952625842,1253.3669493505167,1241.5919915030477,1219.6892729998413,2,False,2,0.0,0.0
Axel Erixon,Axel Erixon,21164,Sweden,False,True,False,0,1185.3412835852132,1204.5552287892017,1256.573940042514,1234.8437498238131,1252.9654633745963,1260.1361626828548,1287.209853589453,1222.885745758582,1224.832673608546,6,False,6,,0.0
Juuso Hamalainen,Juuso Hamalainen,6482,Finland,False,True,False,0,1185.165321546994,1196.7576237196322,1251.0508009302105,1247.5252053533002,1269.015048650966,1276.1680860190054,1271.0610207882592,1234.2106165084217,1232.485679250104,6,False,6,,0.0
Arlan Gimayev,Arlan Gimayev,17457,Kazakhstan,False,False,False,0,1184.9970323155992,1227.9106650277051,1275.4694869033815,1268.0495550669698,1252.9634026595666,1269.1328552636098,1261.6173002923754,1252.4282192749322,1232.7257161591845,3,False,3,0.0,0.0
Iver Synstnes Hole,Iver Synstnes Hole,18962,Norway,False,True,False,0,1184.8603814827384,1170.90605982378,1220.804432894176,1213.622155841006,1250.4590538518694,1233.0361604402756,1279.5328681160397,1188.995476020334,1215.876069476167,7,False,7,,0.0
Jørgen Landmark Johansen,Jørgen Landmark Johansen,19129,Norway,False,True,False,0,1184.7611800656637,1224.6789339307577,1274.267086757012,1255.335962891647,1263.8683295143742,1261.7334458167263,1290.7098604338112,1231.5620088453816,1237.4593252476463,7,False,7,,0.0
Radomir Malov,Radomir Malov,17461,Kazakhstan,False,False,False,0,1184.7490679104744,1217.994779102009,1269.5167827360397,1268.9201194761365,1253.5867011714183,1266.3720821942495,1272.2774368262128,1239.0649272319858,1248.5276915840884,3,False,3,0.0,0.0
Arseniy Kuznetsov,Arseniy Kuznetsov,17720,Russia,False,False,False,0,1184.570007067807,1238.0840445585006,1262.227166527193,1272.3145753388317,1242.1273572520154,1261.2948277065589,1261.4018102232155,1238.1147782914045,1231.78254464851,2,False,2,0.0,0.0
Konrad Mattsson-Myhr,Konrad Mattsson-Myhr,5904,Sweden,False,True,False,0,1184.4528059133688,1167.364730499468,1196.4182601218229,1212.3585223386658,1237.623061508216,1243.3162425060884,1273.4202930015977,1182.5832552028032,1214.5483321081808,6,False,6,,0.0
