Elo,Small_Elo,Medium_Elo,Normal_Elo,Large_Elo,Flying_Elo,Pelo,Small_Pelo,Medium_Pelo,Normal_Pelo,Large_Pelo,Flying_Pelo,Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg
1272.5190063726614,,,1279.3628899291232,1287.4518027585807,,1282.368565825124,,,1275.721046975439,1300.0,,2022-11-05,Wisla,Poland,L,134,Large,0,World Cup,35,Tamara Mesikova,Slovakia,458,2023,1,2006-07-16T00:00:00.000000,16.306639288158795,2,0
1185.7137657318337,,,1179.5098887212769,1186.637860015091,,1192.5650792945235,,,1191.1115754764865,1195.0814956171928,,2022-11-05,Wisla,Poland,L,134,Large,0,World Cup,36,Kinga Rajda,Poland,252,2023,1,2000-12-22T00:00:00.000000,21.869952087611225,43,0
1222.5733581289528,,,1235.2368386653666,1285.4518027585807,,1232.1272374978548,,,1223.8080454886665,1300.0,,2022-11-05,Wisla,Poland,L,134,Large,0,World Cup,37,Jerneja Repinc Zupancic,Slovenia,374,2023,1,2002-10-27T00:00:00.000000,20.024640657084188,7,0
1194.455103449357,,,1201.2785842229798,1241.5434187515075,,1203.7777864244902,,,1183.857157909388,1254.834519702437,,2022-11-05,Wisla,Poland,L,134,Large,0,World Cup,38,Klara Ulrichova,Czechia,388,2023,1,2004-05-14T00:00:00.000000,18.477754962354553,22,0
1312.3542098285252,,,1350.491084172921,1197.9769457756515,,1328.3904083494347,,,1359.4012754975543,1210.1167799438094,,2022-11-05,Wisla,Poland,L,134,Large,0,World Cup,39,Pauline Heßler,Germany,24,2023,1,1998-09-13T00:00:00.000000,24.145106091718002,51,0
1284.3193360276905,,,,1282.4518027585807,,1300.0,,,,1300.0,,2022-11-05,Wisla,Poland,L,134,Large,0,World Cup,40,Emely Torazza,Germany,402,2023,1,2004-11-02T00:00:00.000000,18.00684462696783,1,0
1522.902869580782,,,1523.9544439573147,1470.9757250762298,,1509.3786576532525,,,1536.5390675881226,1457.3322952104995,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,1,Eva Pinkelnig,Austria,14,2023,2,1988-05-27T00:00:00.000000,34.444900752908964,106,0
1639.6864642987975,,,1599.7527277859742,1530.4157537259248,,1631.9290815654715,,,1652.6502679834991,1520.528581487071,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,2,Katharina Schmid,Germany,13,2023,2,1996-05-23T00:00:00.000000,26.455852156057496,185,0
1452.40480983,,,1408.4031861662816,1368.875251836059,,1437.6628447911694,,,1427.5331601956254,1352.1306608673804,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,3,Frida Westman,Sweden,296,2023,2,2001-01-10T00:00:00.000000,21.820670773442846,19,0
1700.806006031743,,,1630.534218133177,1581.1696007380988,,1697.119635472747,,,1688.863786039032,1575.4127795336983,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,4,Nika Kriznar,Slovenia,266,2023,2,2000-03-09T00:00:00.000000,22.661190965092402,116,0
1698.5126283595857,,,1633.413980864905,1594.7135724532864,,1695.7873677898888,,,1692.2517421940058,1590.4950013439652,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,5,Sara Takanashi,Japan,3,2023,2,1996-10-08T00:00:00.000000,26.078028747433265,193,0
1692.3968240866463,,,1591.8701959416878,1595.313179646899,,1690.5162845809507,,,1643.376701107868,1592.1524835352914,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,6,Marita Kramer,Austria,299,2023,2,2001-10-25T00:00:00.000000,21.032169746748803,59,0
1591.7662976919212,,,1495.896093483054,1571.4938613346578,,1587.4016754575482,,,1530.4659923330048,1568.4827548050935,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,7,Silje Opseth,Norway,221,2023,2,1999-04-28T00:00:00.000000,23.526351813826146,116,0
1511.7672593958762,,,1435.7908261274545,1481.233803560262,,1505.056604613604,,,1459.753913091123,1475.408550671573,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,8,Yuki Ito,Japan,5,2023,2,1994-05-10T00:00:00.000000,28.49281314168378,190,0
1311.7841997053063,,,,1308.1036014680162,,1296.3193360276905,,,,1294.4518027585807,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,9,Ringo Miyajima,Japan,427,2023,2,2003-10-31T00:00:00.000000,19.017111567419576,2,0
1442.558546008752,,,1376.1997396363427,1398.4396878553716,,1434.6777571003606,,,1389.6467525133444,1390.612405847788,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,10,Josephine Pagnier,France,280,2023,2,2002-06-04T00:00:00.000000,20.424366872005475,60,0
1624.5465208279477,,,1575.5614381752966,1526.59011230637,,1625.5689246855018,,,1624.1899272650548,1525.9238786321957,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,11,Ema Klinec,Slovenia,89,2023,2,1998-07-02T00:00:00.000000,24.347707049965777,105,0
1616.9647580807532,,,1574.8406414047568,1489.2583355801214,,1618.7474628034106,,,1623.3419310644197,1487.9890356342942,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,12,Ursa Bogataj,Slovenia,20,2023,2,1995-03-07T00:00:00.000000,27.668720054757014,176,0
1445.4983127091969,,,1404.2490308455353,1385.5928639423512,,1440.906849752096,,,1422.6459186418062,1380.2534814466105,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,13,Thea Minyan Bjørseth,Norway,389,2023,2,2003-10-30T00:00:00.000000,19.019849418206707,44,0
1344.7977795638199,,,1313.8867135479416,1298.4424358212136,,1336.2317242201436,,,1316.3373100564017,1289.5443604296415,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,14,Abigail Strate,Canada,289,2023,2,2001-02-22T00:00:00.000000,21.702943189596166,38,0
1496.1817189241262,,,1448.0106625230992,1473.7572244830112,,1496.0804475646862,,,1474.130191203646,1474.9096921520684,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,15,Chiara Kreuzer,Austria,21,2023,2,1997-07-18T00:00:00.000000,25.30321697467488,167,0
1305.2351467523297,,,1229.281326927487,1333.1994527113038,,1296.7925850964762,,,1216.8015610911614,1328.2514505258964,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,16,Julia Clair,France,33,2023,2,1994-03-20T00:00:00.000000,28.632443531827516,136,0
1429.9365923748069,,,1408.6455534757429,1363.7612438330336,,1428.7806535232314,,,1427.8182982067565,1361.4860917107242,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,17,Anna Odine Strøm,Norway,44,2023,2,1998-04-17T00:00:00.000000,24.555783709787818,117,0
1224.8570739315846,,,1206.1579924193736,1223.245468368831,,1214.6882876659974,,,1189.5976381404396,1214.6904875302755,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,18,Jenny Rautionaho,Finland,145,2023,2,1996-07-26T00:00:00.000000,26.28062970568104,35,0
1311.798457056292,,,1321.1712603302753,1243.1458902385934,,1306.8303917298797,,,1324.9073650944417,1236.637472100936,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,19,Selina Freitag,Germany,338,2023,2,2001-05-19T00:00:00.000000,21.467488021902806,46,0
1234.9686144884336,,,1247.3459790486977,1199.0485151344576,,1227.3510368048994,,,1238.054092998468,1191.4159366809085,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,20,Agnes Reisch,Germany,259,2023,2,1999-10-11T00:00:00.000000,23.071868583162217,36,0
1390.7571640630551,,,1383.5877950862018,1320.7963529411131,,1391.8560273709854,,,1398.338582454355,1320.4547611264481,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,21,Yuka Seto,Japan,32,2023,2,1997-02-22T00:00:00.000000,25.702943189596166,135,0
1313.4607293464042,,,1307.4748030981943,1277.768507797332,,1311.7249524094325,,,1308.7938859978758,1276.2035740625322,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,22,Luisa Görlich,Germany,240,2023,2,1998-12-21T00:00:00.000000,23.876796714579054,60,0
1318.2056473093178,,,1333.331128188113,1242.0961669672993,,1317.756846849596,,,1339.2130919860153,1239.7376490751017,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,23,Anna Rupprecht,Germany,67,2023,2,1996-12-29T00:00:00.000000,25.853524982888434,96,0
1676.7327803859073,,,1683.460802232725,1578.159052616219,,1692.9234317393443,,,1684.2202774437806,1593.0288544594152,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,24,Maren Lundby,Norway,9,2023,2,1994-09-07T00:00:00.000000,28.164271047227924,169,0
1479.5814496558694,,,1477.1939755948024,1395.8975380869879,,1489.1767193524627,,,1508.4635006997676,1403.7122771270174,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,25,Jacqueline Seifriedsberger,Austria,18,2023,2,1991-01-20T00:00:00.000000,31.79466119096509,160,0
1226.382034785702,,,1244.2609437507429,1236.4307206819963,,1224.6458374419383,,,1265.5122075422628,1236.9367527484937,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,26,Hannah Wiegele,Austria,396,2023,2,2001-09-22T00:00:00.000000,21.12251882272416,9,0
1309.0600840433049,,,1350.491084172921,1198.309456804724,,1312.3542098285252,,,1359.4012754975543,1197.9769457756515,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,27,Pauline Heßler,Germany,24,2023,2,1998-09-13T00:00:00.000000,24.147843942505133,52,0
1370.339097482828,,,1379.800523546327,1290.241016399699,,1377.7646711333027,,,1393.8829688780318,1295.6493829480353,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,28,Nika Prevc,Slovenia,426,2023,2,2005-03-15T00:00:00.000000,17.645448323066393,14,0
1251.9379339089035,,,1240.1950558912529,1222.8176857443561,,1254.5361080644595,,,1229.6412422250035,1225.7885794968893,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,29,Julia Kykkänen,Finland,11,2023,2,1994-04-17T00:00:00.000000,28.555783709787818,177,0
1288.0639996921911,,,1354.2906642243643,1216.4064312524763,,1293.4647551020494,,,1363.8713696757227,1220.1072187924494,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,30,Lara Malsiner,Italy,253,2023,2,2000-04-14T00:00:00.000000,22.562628336755647,88,0
1273.3472126127772,,,1292.0908772500786,1194.6705980038705,,1279.0746240506637,,,1290.695149705975,1198.355491770268,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,31,Daniela Haralambie,Romania,43,2023,2,1997-08-14T00:00:00.000000,25.229295003422312,121,0
1156.900849066228,,,1209.9212475335576,1139.7466299348994,,1158.9432762369977,,,1225.3831738756455,1142.4816176315771,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,32,Nicole Konderla,Poland,392,2023,2,2001-12-08T00:00:00.000000,20.91170431211499,18,0
1211.6731067109506,,,1238.2009163443745,1174.323631928204,,1216.063685260434,,,1246.8771422138554,1178.6146254873477,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,32,Katra Komar,Slovenia,284,2023,2,2001-05-16T00:00:00.000000,21.475701574264203,54,0
1189.4820000328405,,,1201.2785842229798,1232.8144090860378,,1194.455103449357,,,1183.857157909388,1241.5434187515075,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,34,Klara Ulrichova,Czechia,388,2023,2,2004-05-14T00:00:00.000000,18.480492813141684,23,0
1244.4510818359097,,,1228.567310906787,1236.9099712822917,,1252.9785166753531,,,1215.961542243279,1246.89948947626,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,35,Karolina Indrackova,Czechia,50,2023,2,1997-08-26T00:00:00.000000,25.196440793976727,51,0
1179.1021186432745,,,1179.5098887212769,1178.4870189119567,,1185.7137657318337,,,1191.1115754764865,1186.637860015091,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,36,Kinga Rajda,Poland,252,2023,2,2000-12-22T00:00:00.000000,21.872689938398356,44,0
1227.2274675468134,,,1220.1627296127413,1296.2512766325383,,1237.0383224663146,,,1206.0737995444015,1311.4555665023022,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,37,Jessica Malsiner,Italy,357,2023,2,2002-09-23T00:00:00.000000,20.12046543463381,20,0
1182.8938385431707,,,1240.4721694389782,1206.0664538570009,,1191.75465864232,,,1242.4965816063934,1217.6510479412646,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,38,Nicole Maurer,Canada,275,2023,2,2000-01-28T00:00:00.000000,22.77344284736482,15,0
1259.0958192412072,,,1279.3628899291232,1271.4547488561548,,1272.5190063726614,,,1275.721046975439,1287.4518027585807,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,39,Tamara Mesikova,Slovakia,458,2023,2,2006-07-16T00:00:00.000000,16.309377138945926,3,0
1279.9352085813177,,,1292.791075698044,1282.372870951475,,1295.4283761096365,,,1291.5189125859342,1300.0,,2022-11-06,Wisla,Poland,L,134,Large,0,World Cup,40,Sina Arnet,Switzerland,448,2023,2,2005-07-28T00:00:00.000000,17.27583846680356,3,0
1648.3995307214884,,,1612.1800787239915,1530.4157537259248,,1639.6864642987975,,,1599.7527277859742,1520.528581487071,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,1,Katharina Schmid,Germany,13,2023,3,1996-05-23T00:00:00.000000,26.529774127310063,186,0
1535.1562848373626,,,1507.6899130523504,1470.9757250762298,,1522.902869580782,,,1490.3612773637174,1457.3322952104995,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,2,Eva Pinkelnig,Austria,14,2023,3,1988-05-27T00:00:00.000000,34.51882272416153,107,0
1697.402853031308,,,1601.988533698935,1595.313179646899,,1692.3968240866463,,,1591.8701959416878,1592.1524835352914,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,3,Marita Kramer,Austria,299,2023,3,2001-10-25T00:00:00.000000,21.10609171800137,60,0
1363.3173361993765,,,1340.3688030583808,1298.4424358212136,,1344.7977795638199,,,1313.8867135479416,1289.5443604296415,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,4,Abigail Strate,Canada,289,2023,3,2001-02-22T00:00:00.000000,21.776865160848732,39,0
1622.482504312769,,,1583.1461167457546,1489.2583355801214,,1616.9647580807532,,,1574.8406414047568,1487.9890356342942,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,5,Ursa Bogataj,Slovenia,20,2023,3,1995-03-07T00:00:00.000000,27.74264202600958,177,0
1329.88964332394,,,1344.4433616187323,1243.1458902385934,,1311.798457056292,,,1321.1712603302753,1236.637472100936,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,6,Selina Freitag,Germany,338,2023,3,2001-05-19T00:00:00.000000,21.541409993155373,47,0
1384.6336571910242,,,1397.6894533228508,1290.241016399699,,1370.339097482828,,,1379.800523546327,1295.6493829480353,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,7,Nika Prevc,Slovenia,426,2023,3,2005-03-15T00:00:00.000000,17.71937029431896,15,0
1700.5607402715884,,,1631.953345761501,1581.1696007380988,,1700.806006031743,,,1630.534218133177,1575.4127795336983,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,8,Nika Kriznar,Slovenia,266,2023,3,2000-03-09T00:00:00.000000,22.73511293634497,117,0
1332.9933875048112,,,1351.7006462750064,1242.0961669672993,,1318.2056473093178,,,1333.331128188113,1239.7376490751017,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,9,Anna Rupprecht,Germany,67,2023,3,1996-12-29T00:00:00.000000,25.927446954141,97,0
1411.2418075763535,,,1372.8491223184026,1386.1104752819251,,1401.4361064997718,,,1357.4971503722504,1367.0147802315803,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,10,Eirin Maria Kvandal,Norway,354,2023,3,2001-12-12T00:00:00.000000,20.974674880219027,9,0
1449.421773398257,,,1388.9075825903062,1398.4396878553716,,1442.558546008752,,,1376.1997396363427,1390.612405847788,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,11,Josephine Pagnier,France,280,2023,3,2002-06-04T00:00:00.000000,20.49828884325804,61,0
1451.224517100112,,,1413.6785686003452,1385.5928639423512,,1445.4983127091969,,,1404.2490308455353,1380.2534814466105,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,12,Thea Minyan Bjørseth,Norway,389,2023,3,2003-10-30T00:00:00.000000,19.093771389459274,45,0
1435.3913008400198,,,1416.4187312376685,1363.7612438330336,,1429.9365923748069,,,1408.6455534757429,1361.4860917107242,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,13,Anna Odine Strøm,Norway,44,2023,3,1998-04-17T00:00:00.000000,24.629705681040384,118,0
1499.8056798208963,,,1471.6448591208537,1391.664334782155,,1498.4890389431234,,,1469.257465936613,1391.1243767070314,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,14,Nozomi Maruyama,Japan,222,2023,3,1998-06-02T00:00:00.000000,24.503764544832308,62,0
1247.5776870280608,,,1263.2960199098807,1199.0485151344576,,1234.9686144884336,,,1247.3459790486977,1191.4159366809085,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,15,Agnes Reisch,Germany,259,2023,3,1999-10-11T00:00:00.000000,23.145790554414784,37,0
1297.268771432674,,,1361.7204515346266,1216.4064312524763,,1288.0639996921911,,,1354.2906642243643,1220.1072187924494,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,16,Lara Malsiner,Italy,253,2023,3,2000-04-14T00:00:00.000000,22.636550308008214,89,0
1509.5014626940076,,,1436.3056930223904,1481.233803560262,,1511.7672593958762,,,1435.7908261274545,1475.408550671573,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,17,Yuki Ito,Japan,5,2023,3,1994-05-10T00:00:00.000000,28.566735112936346,191,0
1688.3353185299516,,,1621.12671680445,1594.7135724532864,,1698.5126283595857,,,1633.413980864905,1590.4950013439652,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,18,Sara Takanashi,Japan,3,2023,3,1996-10-08T00:00:00.000000,26.151950718685832,194,0
1666.2224206004967,,,1612.6496596321015,1578.159052616219,,1676.7327803859073,,,1625.9416818978161,1593.0288544594152,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,19,Maren Lundby,Norway,9,2023,3,1994-09-07T00:00:00.000000,28.23819301848049,170,0
1583.2230406323704,,,1488.449776001871,1571.4938613346578,,1591.7662976919212,,,1495.896093483054,1568.4827548050935,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,20,Silje Opseth,Norway,221,2023,3,1999-04-28T00:00:00.000000,23.600273785078713,117,0
1613.7912583535526,,,1562.1137670261107,1526.59011230637,,1624.5465208279477,,,1575.5614381752966,1525.9238786321957,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,21,Ema Klinec,Slovenia,89,2023,3,1998-07-02T00:00:00.000000,24.421629021218344,106,0
1307.6360448636972,,,1236.8669219479207,1333.1994527113038,,1305.2351467523297,,,1229.281326927487,1328.2514505258964,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,22,Julia Clair,France,33,2023,3,1994-03-20T00:00:00.000000,28.706365503080082,137,0
1488.6005366726006,,,1439.571374077418,1473.7572244830112,,1496.1817189241262,,,1448.0106625230992,1474.9096921520684,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,23,Chiara Kreuzer,Austria,21,2023,3,1997-07-18T00:00:00.000000,25.377138945927445,168,0
1387.0730465294168,,,1378.1451930541587,1320.7963529411131,,1390.7571640630551,,,1383.5877950862018,1320.4547611264481,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,24,Yuka Seto,Japan,32,2023,3,1997-02-22T00:00:00.000000,25.776865160848732,136,0
1230.174030019097,,,1224.2381000758298,1296.2512766325383,,1227.2274675468134,,,1220.1627296127413,1311.4555665023022,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,25,Jessica Malsiner,Italy,357,2023,3,2002-09-23T00:00:00.000000,20.194387405886378,21,0
1273.2321240241051,,,1290.1856438914392,1194.6705980038705,,1273.3472126127772,,,1292.0908772500786,1198.355491770268,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,26,Daniela Haralambie,Romania,43,2023,3,1997-08-14T00:00:00.000000,25.30321697467488,122,0
1160.7143687054659,,,1224.5938438036987,1139.7466299348994,,1156.900849066228,,,1223.433060403524,1142.4816176315771,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,27,Nicole Konderla,Poland,392,2023,3,2001-12-08T00:00:00.000000,20.985626283367555,19,0
1307.876060040504,,,1294.8497407809336,1308.1036014680162,,1311.7841997053063,,,1300.0,1294.4518027585807,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,28,Ringo Miyajima,Japan,427,2023,3,2003-10-31T00:00:00.000000,19.091033538672143,3,0
1225.365222587461,,,1249.2346570332215,1236.4307206819963,,1226.382034785702,,,1252.6218021881314,1236.9367527484937,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,29,Hannah Wiegele,Austria,396,2023,3,2001-09-22T00:00:00.000000,21.196440793976727,10,0
1275.5167703341772,,,1285.4104183110899,1282.372870951475,,1279.9352085813177,,,1292.791075698044,1300.0,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,30,Sina Arnet,Switzerland,448,2023,3,2005-07-28T00:00:00.000000,17.349760438056126,4,0
1464.7433318287804,,,1456.0000842281174,1395.8975380869879,,1479.5814496558694,,,1477.1939755948024,1403.7122771270174,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,31,Jacqueline Seifriedsberger,Austria,18,2023,3,1991-01-20T00:00:00.000000,31.868583162217657,161,0
1283.9427424460678,,,1278.9565543809185,,,1290.868565825124,,,1288.7837232624568,,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,32,Nora Midtsundstad,Norway,406,2023,3,2003-07-10T00:00:00.000000,19.40041067761807,2,0
1184.5364070567273,,,1196.6250442291719,,,1187.9408251528844,,,1202.3349363596953,,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,33,Annika Belshaw,USA,346,2023,3,2002-06-13T00:00:00.000000,20.473648186173854,12,0
1178.6928541889897,,,1239.4345927392749,1206.0664538570009,,1182.8938385431707,,,1249.4013440231315,1217.6510479412646,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,34,Nicole Maurer,Canada,275,2023,3,2000-01-28T00:00:00.000000,22.847364818617386,16,0
1243.794476823029,,,1229.455368175398,1222.8176857443561,,1251.9379339089035,,,1240.1950558912529,1225.7885794968893,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,35,Julia Kykkänen,Finland,11,2023,3,1994-04-17T00:00:00.000000,28.629705681040384,178,0
1297.2806362990095,,,1331.0394221279128,1198.309456804724,,1309.0600840433049,,,1350.491084172921,1197.9769457756515,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,36,Pauline Heßler,Germany,24,2023,3,1998-09-13T00:00:00.000000,24.2217659137577,53,0
1215.9062067706827,,,1194.7926053737501,1223.245468368831,,1224.8570739315846,,,1206.1579924193736,1214.6904875302755,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,37,Jenny Rautionaho,Finland,145,2023,3,1996-07-26T00:00:00.000000,26.354551676933607,36,0
1202.2858179695365,,,1232.1985855773298,1174.323631928204,,1211.6731067109506,,,1247.4707788927183,1178.6146254873477,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,38,Katra Komar,Slovenia,284,2023,3,2001-05-16T00:00:00.000000,21.54962354551677,55,0
1217.6455550404382,,,1233.884903651884,1244.634519702437,,1228.7657523804876,,,1250.7217693754951,1234.8641408263966,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,39,Paige Jones,USA,365,2023,3,2002-08-30T00:00:00.000000,20.26009582477755,8,0
1284.647025458222,,,1278.5640264952194,,,1300.0,,,1300.0,,,2022-12-03,Lillehammer,Norway,L,98,Normal,0,World Cup,40,Ingvild Synnøve Midtskogen,Norway,479,2023,3,2007-12-21T00:00:00.000000,14.951403148528405,1,0
1593.6769745224838,,,1488.449776001871,1580.3946298654544,,1583.2230406323704,,,1495.896093483054,1571.4938613346578,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,1,Silje Opseth,Norway,221,2023,4,1999-04-28T00:00:00.000000,23.603011635865844,118,0
1451.0252976573142,,,1416.4187312376685,1380.7815634689953,,1435.3913008400198,,,1408.6455534757429,1363.7612438330336,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,2,Anna Odine Strøm,Norway,44,2023,4,1998-04-17T00:00:00.000000,24.632443531827516,119,0
1545.4890012514325,,,1507.6899130523504,1481.9555296743722,,1535.1562848373626,,,1490.3612773637174,1470.9757250762298,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,3,Eva Pinkelnig,Austria,14,2023,4,1988-05-27T00:00:00.000000,34.521560574948666,108,0
1653.5616527268328,,,1612.1800787239915,1537.8868630116235,,1648.3995307214884,,,1599.7527277859742,1530.4157537259248,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,4,Katharina Schmid,Germany,13,2023,4,1996-05-23T00:00:00.000000,26.532511978097194,187,0
1619.1315896109309,,,1562.1137670261107,1533.214621596701,,1613.7912583535526,,,1575.5614381752966,1526.59011230637,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,5,Ema Klinec,Slovenia,89,2023,4,1998-07-02T00:00:00.000000,24.424366872005475,107,0
1702.1211907148795,,,1631.953345761501,1584.7216626667705,,1700.5607402715884,,,1630.534218133177,1581.1696007380988,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,6,Nika Kriznar,Slovenia,266,2023,4,2000-03-09T00:00:00.000000,22.7378507871321,118,0
1698.054192308567,,,1601.988533698935,1597.370510225033,,1697.402853031308,,,1591.8701959416878,1595.313179646899,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,7,Marita Kramer,Austria,299,2023,4,2001-10-25T00:00:00.000000,21.1088295687885,61,0
1323.1407414694156,,,1236.8669219479207,1345.718966741313,,1307.6360448636972,,,1229.281326927487,1333.1994527113038,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,8,Julia Clair,France,33,2023,4,1994-03-20T00:00:00.000000,28.709103353867214,138,0
1623.5185256553614,,,1583.1461167457546,1493.4392510002608,,1622.482504312769,,,1574.8406414047568,1489.2583355801214,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,9,Ursa Bogataj,Slovenia,20,2023,4,1995-03-07T00:00:00.000000,27.745379876796715,178,0
1513.894431644696,,,1436.3056930223904,1484.7625790585485,,1509.5014626940076,,,1435.7908261274545,1481.233803560262,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,10,Yuki Ito,Japan,5,2023,4,1994-05-10T00:00:00.000000,28.569472963723477,192,0
1341.374367534235,,,1344.4433616187323,1257.026848884512,,1329.88964332394,,,1321.1712603302753,1243.1458902385934,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,11,Selina Freitag,Germany,338,2023,4,2001-05-19T00:00:00.000000,21.544147843942504,48,0
1454.4254824483978,,,1388.9075825903062,1403.779116731341,,1449.421773398257,,,1376.1997396363427,1398.4396878553716,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,12,Josephine Pagnier,France,280,2023,4,2002-06-04T00:00:00.000000,20.501026694045173,62,0
1501.6086579395924,,,1471.6448591208537,1383.2452514279153,,1499.8056798208963,,,1469.257465936613,1377.9146845648318,,2022-12-04,Lillehammer,Norway,L,140,Large,0,World Cup,13,Nozomi Maruyama,Japan,222,2023,4,1998-06-02T00:00:00.000000,24.50650239561944,63,0
