Elo,Individual_Elo,IndividualCompact_Elo,Sprint_Elo,MassStart_Elo,Pelo,Individual_Pelo,IndividualCompact_Pelo,Sprint_Pelo,MassStart_Pelo,Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg
1299.5939016648217,1297.388576788849,1298.6150648000255,,1302.7501400924805,1295.9748933668159,1295.636633995448,1300.0,,1300.0,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,16,Tia Malovrh,Slovenia,221,2025,13,2008-07-16T00:00:00.000000,16.618754277891856,4,0
1287.741854082262,1304.9179332322547,1280.6962131232851,,1301.7501400924805,1284.579379452996,1300.0,1290.1320442750566,,1300.0,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,17,Trine Göpfert,Germany,107,2025,13,2005-06-19T00:00:00.000000,19.693360711841205,4,0
1250.4963834461328,1261.3152472420702,1268.1090885189926,,1299.096071424456,1246.5421616813076,1258.9418007004242,1270.0236286674926,,1298.25595597682,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,18,Teja Pavec,Slovenia,209,2025,13,2007-04-15T00:00:00.000000,17.872689938398356,13,0
1300.7101139159843,1295.3266618392809,1294.254419243021,,1304.8641062361023,1300.8227903435286,1295.0786651894991,1298.4211473441844,,1305.9194146151847,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,19,Yuzuki Kainuma,Japan,239,2025,13,2007-07-22T00:00:00.000000,17.60438056125941,9,0
1251.0529422442758,1267.0618146196684,1256.7062025053403,,1293.8023608559056,1248.699022857858,1264.5593611482147,1254.0590875919365,,1294.25595597682,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,19,Heta Hirvonen,Finland,218,2025,13,2008-10-16T00:00:00.000000,16.366872005475702,15,0
1330.5949199007548,1324.2308960992357,1299.4622745373033,,1308.9012583743495,1333.7839207276083,1319.697217309049,1295.5475930657672,,1311.757802708599,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,21,Maria Gerboth,Germany,66,2025,13,2002-06-19T00:00:00.000000,22.694045174537987,49,0
1279.5923688532303,1295.1483968868254,1290.4685332287304,,1287.756604339848,1281.2725883626024,1300.0,1291.1320442750566,,1290.5175276357986,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,22,Katharina Gruber,Austria,219,2025,13,2008-08-26T00:00:00.000000,16.50650239561944,6,0
1296.4266601906797,,,,1295.7501400924805,1300.0,,,,1300.0,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,23,Masa Likozar Brankovic,Slovenia,243,2025,13,2009-04-13T00:00:00.000000,15.876796714579056,1,0
1259.7712026669471,1270.6883828381306,1276.7783271902208,,1287.2717750123707,1262.5663922689569,1288.791492292494,1277.7022273254595,,1292.1150116953709,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,24,Veronica Gianmoena,Italy,29,2025,13,1995-10-25T00:00:00.000000,29.34428473648186,40,0
1237.9416337354407,1229.8132884885697,1303.194616072116,,1280.3486430334872,1240.7175283105835,1230.0955372181927,1308.6514531854612,,1285.8702961269232,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,25,Annika Malacinski,USA,61,2025,13,2001-05-09T00:00:00.000000,23.80561259411362,47,0
1206.1937217373513,1235.002889109141,1256.9163743116821,,1271.7794118539016,1208.5077924572379,1241.3144832582705,1265.1457529903532,,1277.8910922466162,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,26,Sana Azegami,Japan,162,2025,13,2001-11-04T00:00:00.000000,23.315537303216974,33,0
1255.7580094917244,1254.9216699914111,1310.7162521692435,,1276.7029054885854,1261.5031943491338,1273.7753207983508,1311.0146008366462,,1284.135313985599,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,27,Daniela Dejori,Italy,37,2025,13,2002-08-01T00:00:00.000000,22.576317590691307,37,0
1268.3158753014643,1285.9817302201586,1293.0208244187475,,1279.611511051961,1275.7330851319768,1300.0,1300.0,,1288.25595597682,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,28,Marion Droz Vincent,France,229,2025,13,2008-01-08T00:00:00.000000,17.138945927446954,4,0
1221.553668881438,1232.1221523194088,1287.148508447518,,1265.2428227447872,1227.7336209236475,1240.214913272774,1290.0790579191482,,1274.1634426972746,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,29,Jonna Kil,Poland,68,2025,13,2000-07-09T00:00:00.000000,24.637919233401778,27,0
1215.649304867003,1240.941338501885,1265.977270844222,,1282.1640514746737,1222.5958090568613,1260.6924625239847,1273.7384136353298,,1293.0557758100304,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,30,Greta Pinzani,Italy,96,2025,13,2005-02-14T00:00:00.000000,20.035592060232716,13,0
1288.4266601906797,,,,1287.7501400924805,1300.0,,,,1300.0,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,31,Kai McKinnon,USA,237,2025,13,2008-05-06T00:00:00.000000,16.813141683778234,1,0
1259.5971648712687,1272.0662701629458,1284.6150648000255,,1286.7501400924805,1270.779812441422,1300.0,1300.0,,1300.0,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,32,Anna Senoner,Italy,208,2025,13,2007-11-14T00:00:00.000000,17.28952772073922,3,0
1286.4266601906797,,,,1285.7501400924805,1300.0,,,,1300.0,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,33,Karina Kozlova,Ukraine,246,2025,13,2009-05-01T00:00:00.000000,15.827515400410677,1,0
1086.5387812794224,1146.8061074221962,1221.8833978598502,,1238.8785778687634,1092.2115070888103,1154.7486304249544,1228.0954451206621,,1251.6545705072883,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,34,Tereza Koldovska,Czechia,89,2025,13,2004-10-19T00:00:00.000000,20.358658453114305,29,0
1217.8809077710398,1257.1582278345152,,,1271.473115755394,1230.1721481207014,1249.5979150994297,,,1287.0557758100304,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,35,Jolana Hradilova,Czechia,87,2025,13,2004-06-29T00:00:00.000000,20.6652977412731,7,0
1283.4266601906797,,,,1282.7501400924805,1300.0,,,,1300.0,2025-02-27,Trondheim,Norway,L,5,Mass Start,1,World Championship,36,Ella Wilson,USA,236,2025,13,2008-03-04T00:00:00.000000,16.985626283367555,1,0
1580.9280475696419,1525.2172174244267,1391.6725661545875,,1370.2475241213338,1573.7217616061175,1508.531461459001,1383.5736770874548,,1356.38804687506,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,1,Gyda Westvold Hansen,Norway,4,2025,14,2002-04-20T00:00:00.000000,22.86652977412731,45,0
1560.3324192807856,1520.4019772069707,1398.7595949212916,,1356.9794716728795,1553.4392558210918,1505.3166453907063,1392.555547343183,,1350.8391692681703,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,2,Ida Marie Hagen,Norway,60,2025,14,2000-08-18T00:00:00.000000,24.536618754277892,46,0
1472.6539015660264,1464.9148405123194,1334.6735015111176,,1320.0929796982791,1463.2267456837735,1447.1235275896765,1332.8722464733414,,1308.7967613693347,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,3,Lisa Hirner,Austria,52,2025,14,2003-10-03T00:00:00.000000,21.412731006160165,38,0
1320.3946424578307,1316.772233429525,,,1315.683281017589,1304.3520164787844,1286.0837994473943,,,1306.25595597682,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,4,Ingrid Låte,Norway,201,2025,14,2007-07-23T00:00:00.000000,17.609856262833674,6,0
1434.5254834102761,1402.763534556497,1331.5158054889605,,1335.353773317222,1425.407509474099,1383.0338022228873,1330.5945096123296,,1322.7782452518093,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,5,Jenny Nowak,Germany,25,2025,14,2002-08-20T00:00:00.000000,22.532511978097194,47,0
1464.173498044926,1432.6761970112427,1325.9858561964384,,1358.9628524859627,1457.497301994275,1417.895806274852,1319.7577037524395,,1343.4466234086547,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,6,Yuna Kasai,Japan,161,2025,14,2004-02-04T00:00:00.000000,21.073237508555785,48,0
1512.983770215972,1468.8282476768568,1375.4083877813396,,1353.3266150100642,1509.4626847345862,1459.3745299240668,1369.5780604605732,,1339.6148193826189,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,7,Haruka Kasai,Japan,88,2025,14,2004-02-04T00:00:00.000000,21.073237508555785,42,0
1519.6668104064645,1464.0165704790443,1389.474326606026,,1350.8603166928635,1517.45546162079,1456.1328343451855,1381.984137731076,,1340.177254236525,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,8,Nathalie Armbruster,Germany,168,2025,14,2006-01-02T00:00:00.000000,19.16221765913758,42,0
1414.7875319177565,1383.936927593984,1358.1736992558963,,1335.615232181852,1408.8997327892143,1370.3774364751605,1354.9369063553274,,1326.2165714376138,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,9,Marte Leinan Lund,Norway,7,2025,14,2001-04-01T00:00:00.000000,23.917864476386036,41,0
1420.1497180664355,1389.5444579392392,1334.4568793543385,,1330.8294929039428,1415.5753324913233,1378.5731378395203,1329.5047655132164,,1324.3340178966787,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,10,Ema Volavsek,Slovenia,49,2025,14,2002-12-15T00:00:00.000000,22.21218343600274,32,0
1299.250487247855,1273.1732947908083,1313.0450250827612,,1307.9433865000508,1289.4585663809298,1252.1199913858595,1314.672673534133,,1292.8231186772712,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,11,Alexa Brabec,USA,81,2025,14,2004-10-08T00:00:00.000000,20.396988364134156,31,0
1261.2298494367474,1279.6754814376932,1268.1090885189926,,1299.096071424456,1250.4963834461328,1261.3152472420702,1270.0236286674926,,1298.25595597682,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,12,Teja Pavec,Slovenia,209,2025,14,2007-04-15T00:00:00.000000,17.880903490759753,14,0
1336.317283200898,1334.7918568494642,1299.4622745373033,,1308.9012583743495,1330.5949199007548,1324.2308960992357,1295.5475930657672,,1311.757802708599,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,13,Maria Gerboth,Germany,66,2025,14,2002-06-19T00:00:00.000000,22.702258726899384,50,0
1305.8760755261735,1308.669484729524,1298.6150648000255,,1302.7501400924805,1299.5939016648217,1297.388576788849,1300.0,,1300.0,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,14,Tia Malovrh,Slovenia,221,2025,14,2008-07-16T00:00:00.000000,16.62696783025325,5,0
1261.0184698362907,1261.1962470672395,1272.1436468575528,,1301.7509356816536,1253.4296404365152,1247.0001840895734,1271.5522787904447,,1296.8376625801452,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,15,Claudia Purker,Austria,177,2025,14,1999-01-15T00:00:00.000000,26.12731006160164,37,0
1257.758989423349,1277.5487519273931,1256.7062025053403,,1293.8023608559056,1251.0529422442758,1267.0618146196684,1254.0590875919365,,1294.25595597682,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,16,Heta Hirvonen,Finland,218,2025,14,2008-10-16T00:00:00.000000,16.375085557837096,16,0
1392.4847576993595,1357.42129698159,1331.7719108473793,,1327.9353407198696,1393.8822889072676,1357.3140298849567,1329.8289665171849,,1325.4998271145519,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,17,Léna Brocard,France,53,2025,14,2000-05-19T00:00:00.000000,24.78576317590691,49,0
1252.7349942705173,1260.9790933182232,1235.5686804276256,,1309.530264565684,1247.8724194817844,1252.8248183276912,1240.1062769081539,,1303.9857908758788,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,18,Annalena Slamik,Austria,41,2025,14,2003-03-23T00:00:00.000000,21.94387405886379,42,0
1370.2443831369408,1356.7996382736787,1342.0328792127882,,1308.7361160781154,1372.6096456452665,1360.672461467987,1339.4095826060206,,1302.0940226890045,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,19,Minja Korhonen,Finland,200,2025,14,2007-05-19T00:00:00.000000,17.78781656399726,28,0
1270.917334656638,1282.9228396949595,1268.323862998316,,1300.2677705991978,1269.1063895011837,1281.0946764950802,1271.2829227627242,,1301.0557758100304,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,20,Ronja Loh,Germany,171,2025,14,2005-04-21T00:00:00.000000,19.863107460643395,15,0
1299.9361007612777,1293.9703371572057,1294.254419243021,,1304.8641062361023,1300.7101139159843,1295.3266618392809,1298.4211473441844,,1305.9194146151847,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,21,Yuzuki Kainuma,Japan,239,2025,14,2007-07-22T00:00:00.000000,17.61259411362081,10,0
1294.8682226839555,1296.365805329921,,,1295.7501400924805,1296.4266601906797,1300.0,,,1300.0,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,22,Masa Likozar Brankovic,Slovenia,243,2025,14,2009-04-13T00:00:00.000000,15.885010266940451,2,0
1194.0164806836385,1197.6420327669348,1287.825113079551,,1287.4235502829306,1191.4623596901415,1193.2721591537504,1286.094440039921,,1294.0557758100304,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,23,Mille Marie Hagen,Norway,180,2025,14,2002-12-13T00:00:00.000000,22.217659137577,24,0
1237.290271042675,1229.0914458604925,1303.194616072116,,1280.3486430334872,1237.9416337354407,1229.8132884885697,1308.6514531854612,,1285.8702961269232,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,24,Annika Malacinski,USA,61,2025,14,2001-05-09T00:00:00.000000,23.813826146475016,48,0
1265.1662200108117,1278.1798497637697,1293.0208244187475,,1279.611511051961,1268.3158753014643,1285.9817302201586,1300.0,,1288.25595597682,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,25,Marion Droz Vincent,France,229,2025,14,2008-01-08T00:00:00.000000,17.14715947980835,5,0
1256.046292548175,1262.5003041788696,1276.7783271902208,,1287.2717750123707,1259.7712026669471,1270.6883828381306,1277.7022273254595,,1292.1150116953709,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,26,Veronica Gianmoena,Italy,29,2025,14,1995-10-25T00:00:00.000000,29.352498288843258,41,0
1273.8792779303046,1282.809023440998,1290.4685332287304,,1287.756604339848,1279.5923688532303,1295.1483968868254,1291.1320442750566,,1290.5175276357986,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,27,Katharina Gruber,Austria,219,2025,14,2008-08-26T00:00:00.000000,16.514715947980836,7,0
1217.694249719609,1223.8560252311152,1287.148508447518,,1265.2428227447872,1221.553668881438,1232.1221523194088,1290.0790579191482,,1274.1634426972746,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,28,Jonna Kil,Poland,68,2025,14,2000-07-09T00:00:00.000000,24.646132785763175,28,0
1249.2318065419734,1242.7136272666667,1310.7162521692435,,1276.7029054885854,1255.7580094917244,1254.9216699914111,1311.0146008366462,,1284.135313985599,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,29,Daniela Dejori,Italy,37,2025,14,2002-08-01T00:00:00.000000,22.584531143052704,38,0
1201.063072786277,1222.8061685232178,1256.9163743116821,,1271.7794118539016,1206.1937217373513,1235.002889109141,1265.1457529903532,,1277.8910922466162,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,30,Sana Azegami,Japan,162,2025,14,2001-11-04T00:00:00.000000,23.32375085557837,34,0
1276.3708509686421,1279.865805329921,,,1285.7501400924805,1286.4266601906797,1300.0,,,1300.0,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,31,Karina Kozlova,Ukraine,246,2025,14,2009-05-01T00:00:00.000000,15.835728952772074,2,0
1277.2704197554733,1278.0324719965877,,,1287.7501400924805,1288.4266601906797,1300.0,,,1300.0,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,32,Kai McKinnon,USA,237,2025,14,2008-05-06T00:00:00.000000,16.82135523613963,2,0
1248.8808829901936,1250.914868118055,1284.6150648000255,,1286.7501400924805,1259.5971648712687,1272.0662701629458,1300.0,,1300.0,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,33,Anna Senoner,Italy,208,2025,14,2007-11-14T00:00:00.000000,17.297741273100616,4,0
1286.2617327687058,1274.365805329921,,,,1300.0,1300.0,,,,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,34,Haley Brabec,USA,240,2025,14,2007-06-06T00:00:00.000000,17.738535249828885,1,0
1205.071688593457,1219.031456716705,1265.977270844222,,1282.1640514746737,1215.649304867003,1240.941338501885,1273.7384136353298,,1293.0557758100304,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,35,Greta Pinzani,Italy,96,2025,14,2005-02-14T00:00:00.000000,20.043805612594113,14,0
1080.4452269342335,1131.2127667180453,1221.8833978598502,,1238.8785778687634,1086.5387812794224,1146.8061074221962,1228.0954451206621,,1251.6545705072883,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,36,Tereza Koldovska,Czechia,89,2025,14,2004-10-19T00:00:00.000000,20.366872005475702,30,0
1283.2617327687058,1268.865805329921,,,,1300.0,1300.0,,,,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,37,Kira Maria Kapustikova,Slovakia,242,2025,14,2009-04-13T00:00:00.000000,15.885010266940451,1,0
1204.1970170784891,1228.2411641786139,,,1271.473115755394,1217.8809077710398,1257.1582278345152,,,1287.0557758100304,2025-03-02,Trondheim,Norway,L,5,Individual,0,World Championship,38,Jolana Hradilova,Czechia,87,2025,14,2004-06-29T00:00:00.000000,20.673511293634498,8,0
1586.173304910507,1536.647910840764,1391.6725661545875,,1370.2475241213338,1580.9280475696419,1525.2172174244267,1383.5736770874548,,1356.38804687506,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,1,Gyda Westvold Hansen,Norway,4,2025,15,2002-04-20T00:00:00.000000,22.902121834360027,46,0
1479.8168605753897,1477.6963078094452,1334.6735015111176,,1320.0929796982791,1472.6539015660264,1464.9148405123194,1332.8722464733414,,1308.7967613693347,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,2,Lisa Hirner,Austria,52,2025,15,2003-10-03T00:00:00.000000,21.44832306639288,39,0
1564.0777683120864,1528.4048651758685,1398.7595949212916,,1356.9794716728795,1560.3324192807856,1520.4019772069707,1392.555547343183,,1350.8391692681703,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,3,Ida Marie Hagen,Norway,60,2025,15,2000-08-18T00:00:00.000000,24.57221081451061,47,0
1330.5196945539758,1334.9551903296176,,,1315.683281017589,1320.3946424578307,1316.772233429525,,,1306.25595597682,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,4,Ingrid Låte,Norway,201,2025,15,2007-07-23T00:00:00.000000,17.645448323066393,7,0
1377.687743796733,1370.6039096598186,1342.0328792127882,,1308.7361160781154,1370.2443831369408,1356.7996382736787,1339.4095826060206,,1302.0940226890045,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,5,Minja Korhonen,Finland,200,2025,15,2007-05-19T00:00:00.000000,17.82340862422998,29,0
1521.477871523683,1469.5151132078709,1389.474326606026,,1350.8603166928635,1519.6668104064645,1464.0165704790443,1381.984137731076,,1340.177254236525,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,6,Nathalie Armbruster,Germany,168,2025,15,2006-01-02T00:00:00.000000,19.197809719370294,43,0
1466.592614709532,1438.1477596082802,1325.9858561964384,,1358.9628524859627,1464.173498044926,1432.6761970112427,1319.7577037524395,,1343.4466234086547,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,7,Yuna Kasai,Japan,161,2025,15,2004-02-04T00:00:00.000000,21.1088295687885,49,0
1417.7605861469572,1390.5368932710066,1358.1736992558963,,1335.615232181852,1414.7875319177565,1383.936927593984,1354.9369063553274,,1326.2165714376138,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,8,Marte Leinan Lund,Norway,7,2025,15,2001-04-01T00:00:00.000000,23.953456536618752,42,0
1511.979515043825,1468.5577162171367,1375.4083877813396,,1353.3266150100642,1512.983770215972,1468.8282476768568,1369.5780604605732,,1339.6148193826189,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,9,Haruka Kasai,Japan,88,2025,15,2004-02-04T00:00:00.000000,21.1088295687885,43,0
1434.8658114459565,1404.5345223129398,1331.5158054889605,,1335.353773317222,1434.5254834102761,1402.763534556497,1330.5945096123296,,1322.7782452518093,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,10,Jenny Nowak,Germany,25,2025,15,2002-08-20T00:00:00.000000,22.56810403832991,48,0
1258.1161900784298,1269.8474588296133,1235.5686804276256,,1309.530264565684,1252.7349942705173,1260.9790933182232,1240.1062769081539,,1303.9857908758788,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,11,Annalena Slamik,Austria,41,2025,15,2003-03-23T00:00:00.000000,21.979466119096507,43,0
1337.903839630209,1337.1603152587695,1299.4622745373033,,1308.9012583743495,1336.317283200898,1334.7918568494642,1295.5475930657672,,1311.757802708599,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,12,Maria Gerboth,Germany,66,2025,15,2002-06-19T00:00:00.000000,22.7378507871321,51,0
1260.9761440759191,1281.716204684294,1256.7062025053403,,1293.8023608559056,1257.758989423349,1277.5487519273931,1254.0590875919365,,1294.25595597682,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,13,Heta Hirvonen,Finland,218,2025,15,2008-10-16T00:00:00.000000,16.410677618069816,17,0
1272.7013996533144,1284.9190152785031,1268.323862998316,,1300.2677705991978,1270.917334656638,1282.9228396949595,1271.2829227627242,,1301.0557758100304,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,14,Ronja Loh,Germany,171,2025,15,2005-04-21T00:00:00.000000,19.89869952087611,16,0
1262.128790654105,1262.7178106928998,1272.1436468575528,,1301.7509356816536,1261.0184698362907,1261.1962470672395,1271.5522787904447,,1296.8376625801452,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,15,Claudia Purker,Austria,177,2025,15,1999-01-15T00:00:00.000000,26.16290212183436,38,0
1388.1878753371504,1351.0195748522065,1331.7719108473793,,1327.9353407198696,1392.4847576993595,1357.42129698159,1329.8289665171849,,1325.4998271145519,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,16,Léna Brocard,France,53,2025,15,2000-05-19T00:00:00.000000,24.82135523613963,50,0
1298.0522648261642,1312.798834809959,1272.4512803619411,,1302.5557444779251,1300.2475697646535,1318.5632867760048,1282.8192588788277,,1306.5735473956117,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,17,Svenja Wuerth,Germany,165,2025,15,1993-08-20T00:00:00.000000,31.567419575633128,32,0
1296.0887133781587,1268.4483916587378,1313.0450250827612,,1307.9433865000508,1299.250487247855,1273.1732947908083,1314.672673534133,,1292.8231186772712,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,18,Alexa Brabec,USA,81,2025,15,2004-10-08T00:00:00.000000,20.432580424366872,32,0
1283.9660641925736,1296.3551573998764,1280.6962131232851,,1301.7501400924805,1287.741854082262,1304.9179332322547,1290.1320442750566,,1300.0,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,19,Trine Göpfert,Germany,107,2025,15,2005-06-19T00:00:00.000000,19.737166324435318,5,0
1199.0764185555065,1217.4964037863815,1256.9163743116821,,1271.7794118539016,1201.063072786277,1222.8061685232178,1265.1457529903532,,1277.8910922466162,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,20,Sana Azegami,Japan,162,2025,15,2001-11-04T00:00:00.000000,23.359342915811087,35,0
1233.1705178021814,1221.5730954402077,1303.194616072116,,1280.3486430334872,1237.290271042675,1229.0914458604925,1308.6514531854612,,1285.8702961269232,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,21,Annika Malacinski,USA,61,2025,15,2001-05-09T00:00:00.000000,23.849418206707735,49,0
1213.1946007309193,1214.8171314235467,1287.148508447518,,1265.2428227447872,1217.694249719609,1223.8560252311152,1290.0790579191482,,1274.1634426972746,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,22,Jonna Kil,Poland,68,2025,15,2000-07-09T00:00:00.000000,24.68172484599589,29,0
1249.319456659286,1249.2742675732927,1276.7783271902208,,1287.2717750123707,1256.046292548175,1262.5003041788696,1277.7022273254595,,1292.1150116953709,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,23,Veronica Gianmoena,Italy,29,2025,15,1995-10-25T00:00:00.000000,29.388090349075974,42,0
1188.2431117475285,1186.4677083491958,1287.825113079551,,1287.4235502829306,1194.0164806836385,1197.6420327669348,1286.094440039921,,1294.0557758100304,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,24,Mille Marie Hagen,Norway,180,2025,15,2002-12-13T00:00:00.000000,22.253251197809718,25,0
1240.726914000086,1227.0385131184862,1310.7162521692435,,1276.7029054885854,1249.2318065419734,1242.7136272666667,1311.0146008366462,,1284.135313985599,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,25,Daniela Dejori,Italy,37,2025,15,2002-08-01T00:00:00.000000,22.62012320328542,39,0
1202.961301211715,1182.1001320017979,1293.3003706922689,,1275.6268771339696,1211.2609720411012,1196.898614960737,1295.3809702466385,,1284.9598153630754,2025-03-15,Holmenkollen,Norway,L,5,Individual,0,World Cup,26,Hanna Midtsundstad,Norway,3,2025,15,1999-09-22T00:00:00.000000,25.478439425051334,23,0
1591.1302418044982,1536.647910840764,1400.8866913978784,,1370.2475241213338,1586.173304910507,1525.2172174244267,1391.6725661545875,,1356.38804687506,2025-03-16,Holmenkollen,Norway,L,5,Individual Compact,0,World Cup,1,Gyda Westvold Hansen,Norway,4,2025,16,2002-04-20T00:00:00.000000,22.90485968514716,47,0
1568.5442647352497,1528.4048651758685,1406.736266671279,,1356.9794716728795,1564.0777683120864,1520.4019772069707,1398.7595949212916,,1350.8391692681703,2025-03-16,Holmenkollen,Norway,L,5,Individual Compact,0,World Cup,2,Ida Marie Hagen,Norway,60,2025,16,2000-08-18T00:00:00.000000,24.57494866529774,48,0
1516.761424473884,1468.5577162171367,1383.1751563029816,,1353.3266150100642,1511.979515043825,1468.8282476768568,1375.4083877813396,,1339.6148193826189,2025-03-16,Holmenkollen,Norway,L,5,Individual Compact,0,World Cup,3,Haruka Kasai,Japan,88,2025,16,2004-02-04T00:00:00.000000,21.111567419575632,44,0
1525.0085003112604,1469.5151132078709,1395.7625408649105,,1350.8603166928635,1521.477871523683,1464.0165704790443,1389.474326606026,,1340.177254236525,2025-03-16,Holmenkollen,Norway,L,5,Individual Compact,0,World Cup,4,Nathalie Armbruster,Germany,168,2025,16,2006-01-02T00:00:00.000000,19.200547570157426,44,0
1483.4847422876212,1477.6963078094452,1341.8593848272233,,1320.0929796982791,1479.8168605753897,1464.9148405123194,1334.6735015111176,,1308.7967613693347,2025-03-16,Holmenkollen,Norway,L,5,Individual Compact,0,World Cup,5,Lisa Hirner,Austria,52,2025,16,2003-10-03T00:00:00.000000,21.451060917180012,40,0
1469.6394520783156,1438.1477596082802,1332.4784172855177,,1358.9628524859627,1466.592614709532,1432.6761970112427,1325.9858561964384,,1343.4466234086547,2025-03-16,Holmenkollen,Norway,L,5,Individual Compact,0,World Cup,6,Yuna Kasai,Japan,161,2025,16,2004-02-04T00:00:00.000000,21.111567419575632,50,0
